,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,working_capital_to_assets,Attr25,Attr24,Attr30,Attr12,Attr55,Attr41,retained_earnings_to_assets,Attr56,Attr29,Attr45,Attr21,cash_to_current_liabilities,Attr58,Attr57,Attr47
13635,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.12644,0.40502,0.059337,0.3966,0.10207,559.0,0.27174,0.0,0.056158,3.6455,0.26898,1.0452,-21.062,0.94529,0.12668,57.907
13636,risky_upgrade,1,1,B,BB,B→BB,1,-0.0057143,-0.0081063,-0.04285,0.37821,-0.039482,-43.0,1.4792,-0.13967,0.11045,3.8765,-0.37034,1.0971,-21.811,0.88052,-0.070094,14.345
13637,risky_upgrade,1,1,CCC,B,CCC→B,1,0.10672,0.22443,0.57444,0.073026,0.86004,257.41,0.035646,0.5037,0.067043,3.3824,2.6782,0.5625,-3.5288,0.93296,2.2443,8.1717
13638,risky_upgrade,1,3,B,BB,B→BB,1,0.057176,0.44264,-0.13855,0.55258,-0.2773,1660.1,-0.31372,-0.16144,-0.10823,4.4629,-0.47674,1.358,-101.71,1.1082,-0.36472,113.22
13639,risky_upgrade,1,0,CCC,B,CCC→B,1,0.84089,-1.86106,-1.034518,1.2693,-2.09503,436.58,-0.033746,-1.880592,-0.6627794,2.7153,-10.095080000000001,0.81083,61.688,1.6584000000000014,1.6752,2.6242
13640,risky_upgrade,1,1,CCC,B,CCC→B,1,0.68177,0.11729,0.51995,-0.0070813,1.6089,2034.4,0.019254,0.0,0.025776,3.4748,0.282825,1.0202,59.552,0.97255,0.1292,0.0
13641,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.022951,0.081021,0.06792,0.45514,0.042724,-49.0,0.28623,0.0,0.032236,3.3294,0.082014,1.6754,-85.727,0.96965,0.065687,70.501
13642,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.56401,-0.056912,-0.058504,0.28123,-0.077566,-85.03,0.329,-0.65893,-0.066964,2.1783,-0.31968,1.0452,-82.637,0.98968,-0.45487,20.187
13643,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.14714,0.19072,0.019263,0.21899,0.040077,-1696.5,0.20516,0.015418,0.0087511,4.0618,0.13485,0.74918,-29.496,0.99125,0.08084,12.647
13644,risky_upgrade,1,1,B,BB,B→BB,1,-0.15082,0.017001,0.13866,0.11829,0.27467,-103.61,0.10282,-0.18705,0.05143,2.837,12.275,1.0171,-12.434,0.94934,1.7204,1.2061
13645,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-1.3265,-0.15722,2.1102,-0.064218,-40775.49,2.4652,-0.070217,0.018276,4.855,-0.36429,1.0,-698.78,0.98172,0.087085,142.94
13646,risky_upgrade,1,1,BBB,A,BBB→A,0,0.30716,0.63904,-0.068935,0.14713,-0.22604,3522.9,0.54148,-0.066961,-0.092788,4.0595,-0.39963,1.2522,29.457,1.0928,-0.10478,37.902
13647,risky_upgrade,1,0,B,BB,B→BB,1,-0.53242,0.34055,0.033815,3.5779,0.055202,-6245.8,0.64285,0.033815,0.035752,4.0693,2.8891,1.172,-1350.4,0.96425,0.099294,27.734
13648,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.53632,0.054129,-0.25096,0.38335,-0.26941,-8553.5,-0.20512,-0.25557,-0.081629,4.2027,-1.2983,1.1967,-104.79,1.0816,-2.9482139999999997,27.643
13649,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-0.52264,-0.18449,1.7655,-0.12137,-13554.0,-0.89332,-0.18449,-0.16968,4.0773,-0.52247,0.73707,-567.69,1.1697,0.35301,128.06
13650,risky_upgrade,1,3,B,BB,B→BB,1,0.21545,0.19024,-0.28953,0.070412,-0.35894,162.97,-0.51673,0.0,-0.015396,2.8788,-0.3542,1.2557,0.21219,1.0151,-0.10058,22.22
13651,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.45169,0.062988,0.18402,0.0075649,0.51356,2373.6,0.039906,0.0,0.05463,3.7206,0.84333,1.0452,59.826,0.95568,0.11369,19.36
13652,risky_upgrade,1,1,CCC,B,CCC→B,1,0.19914,0.71112,-0.16363,0.3888,-0.84579,4105.0,-0.044757,-0.16591,-0.20561,4.3142,-0.47474,2.1166,-107.64,1.2056,-0.2333,227.52
13653,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.38266,0.087389,0.015174,0.47913,0.016926,-1187.0,0.25611,-0.24064,-0.072464,3.4916,0.18719,1.0452,-86.076,0.97427,0.1466,14.765
13654,risky_upgrade,1,1,CCC,B,CCC→B,1,0.0002733,-1.1309,-0.075957,0.56012,-0.11346,2.0,-0.76915,-1.1308,0.18349,3.8644,-0.23493,1.0452,-55.122,0.8076,0.33067,49.442
13655,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.043267,-0.069648,0.05043,0.58983,0.019596,-311.0,1.5248,-0.088383,0.014707,3.8566,0.5297,0.91891,-18.849,0.98699,-0.29885,8.5352
13656,risky_upgrade,1,2,B,BB,B→BB,1,0.46028,0.27755,0.17534,-0.6269029,9.399790000000033,1023.2,0.00050254,0.035052,0.54056,3.3469,0.282825,1.0452,584.09,0.44776,0.17581,0.0
13657,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.18073,0.20921,-0.098148,0.080877,-0.23521,-981.0,-1.0257,0.0,-0.00025923,3.7346,-1.3754,0.86389,-12.383,1.01,-0.77127,4.7418
13658,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-1.8489,-1.034518,0.21162,-0.7838,-1015.6,-0.044576,-0.13579,-0.15902,2.7443,-4.2236,1.0452,-56.587,1.1608,1.2293,12.427
13659,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.27157,0.30984,-0.043402,0.60512,0.054189,-6971.0,0.44037,0.0,0.17926,4.4094,0.20685,0.62882,-123.13,0.7416,0.078408,39.131
13660,risky_upgrade,1,3,CCC,B,CCC→B,1,0.27359,0.26696,-0.13422,0.30282,-1.0882,1008.5,-0.32405,-0.39528,-0.080757,3.5666,-0.47739,0.91435,35.087,1.0597,-0.13309,43.725
13661,risky_upgrade,1,3,B,BB,B→BB,1,0.18255,0.80577,-0.12501,0.12003,-1.0197,720.88,-0.043544,-0.12501,-0.27413,3.5965,-0.56858,0.78843,-20.98,1.2741,-0.15514,120.04
13662,risky_upgrade,1,1,CCC,B,CCC→B,1,0.22845,-0.045081,0.0084474,0.39598,0.01834,2594.0,0.18721,0.0014038,0.10829,4.0552,0.0024671,0.89736,-134.42,0.89171,-0.031139,214.84
13663,risky_upgrade,1,3,CCC,B,CCC→B,1,0.27054,-1.0748,-0.52158,0.4132,-0.72066,272.7,-0.18819,-0.57245,-0.098143,3.0035,-10.095080000000001,1.1191,23.093,1.0916,0.64636,0.54459
13664,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.069539,0.4548,0.031264,0.2597,0.071125,-3607.1,0.2466,0.025487,0.0048921,4.7149,0.17369,0.61413,-39.553,0.99511,0.05604,25.853
13665,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.067163,-0.073294,-0.18913,0.77475,-0.21569,-28669.0,0.91888,-0.19102,0.059381,5.6303,-1.1672,1.6024,-117.02,0.94062,2.6062,56.041
13666,risky_upgrade,1,1,B,BB,B→BB,1,-0.029762,0.33509,-0.02761,0.18658,-0.087287,-564.42,0.25631,-0.02761,0.007198,4.2779,-0.20402,0.76438,-20.923,0.9928,-0.082395,15.965
13667,risky_upgrade,1,3,CCC,B,CCC→B,1,0.090374,0.1776,-0.24036,1.0342,-1.6291,7371.8,-0.11551,-0.23829,-0.24522,4.9115,-2.5838,0.38471,-1.0692,1.2452,-1.3417,44.619
13668,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.32768,-0.16014,-0.018774,0.7668,0.17868,-4346.0,0.16554,-0.3313,0.28824,4.1226,0.42824,0.95615,-214.24,0.68127,0.39347,88.742
13669,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.14894,0.51267,0.027253,0.27016,0.056113,1542.0,0.35355,0.021416,0.0013932,4.0151,0.080356,0.97685,-24.282,0.99861,0.041773,54.084
15398,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.32827,-0.13317,-0.22865,1.2255,-0.12361,-475.0,-0.44459,-0.12099,-0.03295,3.1605,-0.23884,1.1144,-317.54,1.0094,1.0281,202.2
15399,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.26808,-0.28941,-0.1681,0.68247,-0.038967,-1438.0,0.35349,0.0,-0.10421,3.7295,-0.14709,0.92563,-127.42,0.94307,0.29884,73.41
15400,risky_upgrade,1,1,CCC,B,CCC→B,1,0.026407,0.072442,0.22616,0.71862,-0.52816,296.0,-0.18006,0.0,0.40409,4.0496,-0.77626,0.83058,-208.13,0.7434,-0.93115,190.15
15401,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.12984,0.10308,-0.052122,1.8822,0.001277,208.0,5.3972,0.0,-0.00853,3.2047,0.001249,1.0135,-593.39,0.9974,0.008228,380.53370000000007
15402,risky_upgrade,1,1,B,BB,B→BB,1,0.099863,0.08702,0.032805,0.88932,0.054731,3821.4,0.22812,0.0,0.035095,4.5828,0.12324,1.1496,-28.477,0.98335,0.10094,54.311
15403,risky_upgrade,1,3,CCC,B,CCC→B,1,0.31676,-0.14168,0.013146,0.46313,-0.24123,1170.1,-0.17051,0.0,-0.09302,3.5675,-0.19804,0.72705,-107.63,1.1115,-0.38339,187.85
15404,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.51035,0.45006,0.11876,-0.000663,0.059943,400.42,0.26431,0.0,0.008218,2.8946,0.11146,0.95403,32.613,0.99214,0.036962,18.351
15405,risky_upgrade,1,1,B,BB,B→BB,1,0.85925,0.75279,0.071822,-0.39496,0.90285,288.32,0.025212,-0.14251,0.047227,2.5258,0.282825,0.31632000000000005,171.45,0.95251,0.096695,0.0
15406,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.31771,-0.12223,-0.22926,1.1046,-0.09956,-16643.0,-1.9925,-0.10003,0.15978,4.7192,-1.864,0.70468,-149.47,0.84053,-0.53872,9.9754
15407,risky_upgrade,1,1,B,BB,B→BB,1,0.17919,0.20755,0.15569,0.57057,0.003211,4542.0,1.0033,0.0,0.003203,4.4039,0.000528,0.9605,13.37,0.97944,0.000255,43.713
15408,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-1.86106,-1.034518,4.20196500000005,-0.096169,-19786.0,-0.9373,-1.880592,0.80714,3.7253,-10.095080000000001,0.31632000000000005,-2978.4999999999995,1.6584000000000014,0.12921,4.8838
15409,risky_upgrade,1,1,CCC,B,CCC→B,1,0.042745,0.01376,-0.26405,0.4701,-0.27936,114.94,-0.12913,0.018509,0.9867157000000019,3.4296,-10.095080000000001,0.61594,-45.053,0.0475312,-0.042024,1.3641
15410,risky_upgrade,1,3,CCC,B,CCC→B,1,0.19294,-0.14132,-0.35554,1.1461,-0.18793,21215.0,-1.6425,-0.23544,-0.006664,5.0412,-0.28538,0.75633,-46.025,1.006,-0.3784,154.39
15411,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.11524,0.64081,0.048395,0.17528,-0.27921,-134.26,-0.054519,0.0,0.087659,3.0663,-1.7903,1.0049,-30.381,0.84042,-0.11953,8.5047
15412,risky_upgrade,1,1,BBB,A,BBB→A,0,0.31329,0.5016,-0.21996,0.18011,-0.29225,686.1,-0.30955,0.38568,0.038518,3.3404,-0.31366,1.033,-12.149,1.0489,-0.1633,69.334
15413,risky_upgrade,1,1,B,BB,B→BB,1,-0.16554,0.17264,0.17453,0.6601,0.055539,-1585.0,0.29679,0.0,0.058611,3.9811,0.093013,0.73812,-190.05,0.93791,0.113,129.56
15414,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.43279,0.009427,-0.18191,1.336,-0.12436,-3810.7,-2.2021499999999996,-0.36593,0.20616,3.9447,-1.1647,0.74794,-349.55,0.7549,-0.18717,41.43
15415,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.17732,-0.13069,-0.13807,0.71646,-0.34485,-1104.0,-0.18029,-0.019106,0.27925,3.7942,-2.1241,0.88452,-90.946,1.1668,-0.38756,25.49
15416,risky_upgrade,1,3,CCC,B,CCC→B,1,0.016908,0.003047,0.26123,0.61097,-0.24735,145.0,-0.21188,0.000113,-0.011211,3.9333,-0.37831,0.5113,-118.04,1.0086,-2.1245,117.95
15417,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.039983,0.034766,-0.17858,0.61649,-0.34271,0.92438,-0.19811,-0.000258,0.18524,4.2869,-0.47138,0.88874,-136.26,0.88519,-0.48736,119.4
15418,risky_upgrade,1,1,B,BB,B→BB,1,-0.29153,0.32357,0.67192,1.8326,-0.094262,-40775.49,0.59007,0.14763,0.14093,5.6605,0.0,1.0175,-703.82,1.0301,0.0,88.953
15419,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-1.86106,-1.034518,2.4765,-0.42045,-1480.0,-0.089813,-1.880592,-0.6627794,2.5441,-10.095080000000001,0.75724,-377.75,1.6584000000000014,0.44903,3.0265
15420,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.42784,0.11306,-0.32615,2.4666,-0.25291,-7678.0,-0.29634,0.0,-0.35447,4.254,-2.039,0.58655,-438.19,1.3422,-0.57803,53.686
15421,risky_upgrade,1,2,CCC,B,CCC→B,1,0.53188,0.514,0.08964,-0.071762,0.16103,4521.0,0.18583,0.0,0.035072,3.9294,53.541990000000055,0.57613,77.738,0.9645,0.11238,0.021325
15422,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.47165,-1.0429,-0.42578,0.716,-0.20946,-4051.0,-0.25724,-0.93038,0.043041,3.9339,-0.80994,0.88907,-138.29,0.86074,1.8201,48.137
15423,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.68336,-1.7645,-1.034518,0.70947,-0.36488,-11216.0,-0.12936,-1.2465,-0.21216,4.2152,-1.174,1.0997,-168.12,1.2031,1.0678,64.373
15424,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.67952,-0.3096,0.4182,2.6586,-0.30829,-40775.49,-0.18317,-0.068356,0.10469,4.9891,-1.1734,0.47132,-779.11,1.3101,1.3072,252.74
15425,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.39729,-0.79232,-1.034518,0.45968,-0.86355,-121.8,-0.043195,-0.37742,-0.36708,2.4865,-2.1236,0.73645,-84.255,1.3893,2.8106089999999995,49.027
15426,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-1.86106,-1.034518,1.6357,-0.55679,-16904.0,-0.071177,-1.2417,-0.6627794,3.9138,-5.0004,0.89152,-288.14,1.6584000000000014,0.84981,36.544
15427,risky_upgrade,1,3,B,BB,B→BB,1,-0.13973,-0.08452,-0.10954,1.0245,0.002336,-536.0,0.1365,-0.087242,-0.17156,3.5839,0.005152,0.67694,-173.65,0.95701,0.015024,94.865
15428,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.11864,-0.007696,-0.66907,1.1785,-0.3425,-704.0,-0.12066,0.33468,-0.36708,3.7733,-0.51944,0.38243,-243.06,1.3475,-2.9482139999999997,209.29
15429,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-1.5305,-1.034518,2.0015,-0.094269,-40775.49,-0.72853,-1.3328,-0.090187,4.8421,-2.3399,1.0047,-473.45,1.1163,0.18704,27.532
15430,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.12961,0.099362,-0.28457,0.59667,-0.20435,-3715.0,-0.35308,0.0,0.086013,4.4573,-0.44323,1.1677,-99.601,0.88767,-0.69443,69.748
15431,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.28995,0.13941,0.97396,1.0235,-0.37529,-2342.1,-0.24534,-0.23909,-0.24293,3.9073,-1.1257,0.87335,-164.29,1.3297,-1.1764,55.872
15432,risky_upgrade,1,1,CCC,B,CCC→B,1,0.41093,0.48928,-0.18525,0.38969,-0.73167,1652.3,-0.083332,0.0,0.31916,3.6043,-0.46105,0.69285,-17.031,0.67127,-0.24111,113.09
15433,risky_upgrade,1,1,CCC,B,CCC→B,1,0.70975,0.15333,-0.16122,-0.16788,-0.15842,1587.7,-0.12027,0.0,0.14882,3.3497,-0.27751,0.79156,174.58,0.83397,-0.056067,46.019
15434,risky_upgrade,1,1,B,BB,B→BB,1,-0.11708,0.25018,0.95938,0.25263,-0.23914,-1252.3,-0.19429,0.0,0.079216,4.0292,-0.45606,1.1842,-66.122,0.93461,-0.49159,48.822
15435,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.30245,-0.52987,0.57825,1.718,-0.70138,-6551.0,-0.067591,-0.70452,-0.45183,4.3357,-2.2,0.51933,-275.61,1.6584000000000014,-1.5947,99.673
15436,risky_upgrade,1,1,B,BB,B→BB,1,0.20163,0.18491,0.24708,0.3285,0.003696,1628.0,1.8951,0.0,0.091515,3.9071,0.01213,1.0371,4.8274,0.91346,0.007115,23.823
15437,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.24439,-0.30334,-0.35932,0.72068,-0.10841,-414.0,-0.35125,-0.24447,0.2057,3.2289,-0.8538,1.0552,-74.502,0.82476,0.44544,27.587
15438,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.40999,-0.27588,-0.30491,0.42019,-0.36882,-40775.49,-0.15613,-0.058793,0.11956,5.0533,-1.7754,1.0588,-74.748,0.90233,2.7281,22.465
15439,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.75872,-1.86106,0.63828,1.6197,-0.49903,-705.49,-0.14361,-1.880592,-0.63402,2.9684,0.282825,0.76316,-240.82,1.6584000000000014,2.8106089999999995,0.0
15440,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.068396,-0.29856,-0.097608,0.3386,-0.038514,-4280.0,-2.2021499999999996,-0.3045,0.88032,4.7964,-0.29408,0.80713,-25.909,0.11896,-0.25069,16.268
15441,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.6765,-0.066468,-0.3732,0.25068,-0.38871,-829.39,-0.09174,0.040954,0.18403,3.0885,-6.1012,0.70074,-66.303,0.84453,-2.9482139999999997,5.5867
15442,risky_upgrade,1,3,BB,BBB,BB→BBB,0,0.2683,-0.086748,-0.23767,0.38266,-1.1541,3130.0,-2.1844,0.0,-0.2734,4.0669,-3.3921,0.83592,95.251,1.1972,-0.31396,19.839
15443,risky_upgrade,1,3,CCC,B,CCC→B,1,0.033202,0.37377,-0.31404,0.30986,-0.30019,101.0,-0.19541,0.0,-0.023543,3.4832,-4.5302,1.015,0.059013,0.98605,-0.37555,6.3019
15444,risky_upgrade,1,3,CCC,B,CCC→B,1,0.59465,0.73199,0.92128,-0.033031,-2.09503,270.27,-0.010813,0.0,-0.6305,2.6575,-4.0038,0.31632000000000005,45.553,1.1575,-0.60064,13.572
15445,risky_upgrade,1,3,CCC,B,CCC→B,1,0.06517,0.040844,-0.50051,0.2976,-0.17072,32.63,-0.72077,-0.37768,-0.08126,2.6996,-0.20051,1.0579,-78.475,1.0279,-0.43788,85.853
15446,risky_upgrade,1,3,CCC,B,CCC→B,1,0.030342,0.11349,-0.087778,0.34323,-0.14583,211.0,-0.53904,0.0,-0.037176,3.8422,-0.18978,0.94965,-89.596,1.0256,-1.0043,94.124
15447,risky_upgrade,1,3,B,BB,B→BB,1,-0.057263,0.2283,0.00814,0.94302,-0.046603,-140.41,0.20396,0.0,-0.072718,3.3895,-0.095721,0.57829,-91.762,1.0046,-0.048759,55.401
15448,risky_upgrade,1,1,B,BB,B→BB,1,0.82798,0.31294,0.23424,-0.47927,0.13353,160.76,0.21576,0.0,-0.003853,2.2882,0.282825,0.7125,234.49,0.9823,0.022456,0.0
15449,risky_upgrade,1,3,CCC,B,CCC→B,1,0.015291,0.50459,-0.23635,0.39703,-0.32604,55.66,0.55242,0.0,-0.2777,3.5611,-0.49159,0.87377,-49.681,1.065,-0.10743,51.689
15450,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-1.86106,-0.41621,4.20196500000005,-0.21417,-1681.7,1.3424,-1.880592,0.17126,3.0116,0.282825,0.52534,-1338.2,0.85041,0.15756,0.0
15451,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.007493,0.20629,0.75896,0.567,-0.27193,304.27,1.4653,0.0,-0.058777,4.6086,-0.43718,0.96315,-83.545,1.1723,-0.49531,82.114
15452,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.63399,-0.045162,-0.40952,1.2478,-0.068813,-28329.0,-0.67518,-0.70338,-0.1579,4.6502,-0.29308,0.81695,-349.91,1.0273,-1.2189,68.008
15453,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.19673,-0.44637,0.58735,2.1846,-0.080812,-40775.49,-0.60682,-0.41586,-0.21181,5.5652,-0.28754,0.9254,-360.13,1.5048,0.34568,144.18
15454,risky_upgrade,1,1,B,BB,B→BB,1,0.64165,0.39623,-0.13422,0.31828,0.24173,183.62,0.18873,0.0,0.32053,2.4566,0.36038,1.1254,141.4,0.63225,0.13129,83.595
15455,risky_upgrade,1,3,CCC,B,CCC→B,1,0.39854,-1.3732,0.94136,0.74522,-2.09503,6130.0,-0.037675,-1.3732,0.23446,4.187,-10.095080000000001,0.50879,-95.718,1.6584000000000014,-2.9482139999999997,56.481
15456,risky_upgrade,1,1,CCC,B,CCC→B,1,0.16306,0.18613,0.49971,0.97771,-0.28536,25455.0,-0.30318,-0.014727,0.53928,5.1934,-0.62567,0.94042,43.134,0.57258,-0.1342,136.43
15457,risky_upgrade,1,1,B,BB,B→BB,1,-0.029124,0.031998,-0.023477,1.2165,-0.16685,-325.49,3.3443,0.052782,-0.0576,4.0483,-0.29383,0.72476,-174.47,1.1087,-0.25795,128.09
15458,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.34874,0.45478,0.27011,0.44886,0.18957,15549.0,0.22846,0.0,0.039071,4.6492,0.21013,0.76715,22.063,0.87901,0.12263,97.381
15459,risky_upgrade,1,3,B,BB,B→BB,1,-0.24662,0.23231,0.54407,0.43915,-0.36417,-4491.4,-0.13563,0.0,-0.14098,4.2603,-2.0887,1.0456,-70.811,1.1706,-0.81704,19.306
15460,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.2073,-0.44132,-0.50566,0.29284,-0.70823,-1761.0,-0.12325,-0.20706,-0.10228,3.9292,-10.069,0.4983,-40.581,1.1118,-0.52999,4.055
15461,risky_upgrade,1,3,CCC,B,CCC→B,1,0.1032,-0.40563,-0.15277,0.5864,-0.2833,403.0,-0.12626,-0.27298,-0.00739,3.5916,-0.8302,0.63902,-30.887,0.92105,-0.53535,57.907
15462,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.13478,0.072483,0.88632,0.72189,-0.67186,-12970.0,-0.055222,0.0,-0.21781,4.9833,-10.095080000000001,1.0019,-151.63,1.2178,-0.846,15.512
15463,risky_upgrade,1,3,CCC,B,CCC→B,1,0.14778,0.22918,-0.48587,0.33371,-0.6734,1.3064,-0.12304,0.0,0.17099,4.9323,-0.97245,0.91121,-36.325,0.94498,-0.78711,62.901
15464,risky_upgrade,1,1,B,BB,B→BB,1,0.24603,-0.4679,0.86191,0.066086,0.1065,32.57,0.043669,-0.49675,0.031377,2.1218,0.34383,0.70305,12.515,0.96415,0.04338,6.4297
15465,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.28907,-0.0287,0.16118,0.13936,0.097612,836.0,0.14147,-0.052801,0.047932,3.4612,0.21715,1.115,19.972,0.95687,0.064664,14.543
15466,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.12146,0.13071,0.058709,0.44242,-0.60825,-604.0,-0.10501,0.075622,0.000812,3.6966,-1.2981,0.86128,-56.725,1.0003,-1.1011,35.386
15467,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.53881,-0.37189,-0.38659,0.48386,-0.22319,-951.0,-0.22477,-0.1619,-0.12379,3.2467,-1.0687,0.85534,-79.63,0.84681,1.2484,24.088
15468,risky_upgrade,1,1,B,BB,B→BB,1,0.10527,0.23975,0.016942,0.16169,0.040661,527.0,0.5293,0.0,0.088048,3.6995,0.091467,0.71364,-26.1,0.91565,0.096769,38.982
15469,risky_upgrade,1,3,CCC,B,CCC→B,1,0.23981,0.2415,-0.21325,0.18538,0.19742,811.29,0.16162,0.0,-0.23965,3.5293,0.33602,0.77442,33.996,0.93815,0.077819,76.294
15470,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-0.62693,-0.81226,4.20196500000005,-0.28402,-8666.8,-0.22334,-1.1909,-0.6627794,3.7795,-5.8316,0.31632000000000005,-1538.0,1.6584000000000014,0.75085,63.767
15471,risky_upgrade,1,1,BBB,A,BBB→A,0,0.013657,0.16583,0.2141,0.10648,0.87477,147.26,0.033107,0.0,0.064232,4.0327,1.9041,1.0452,-10.23,0.92991,0.25049,11.23
15472,risky_upgrade,1,1,B,BB,B→BB,1,0.080966,0.21492,0.013073,0.35624,0.022446,7978.5,0.30001,0.003588,-0.018859,4.9936,0.012017,0.7388,-36.223,1.0189,0.016696,48.984
15473,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.30456,0.15362,-0.001943,0.45397,-0.002473,-6023.0,0.27746,-0.01071,0.048052,4.2961,-0.029323,0.92204,-141.3,0.95195,-0.069717,75.656
15474,risky_upgrade,1,1,B,BB,B→BB,1,-0.14625,0.45957,0.040243,0.23053,0.097055,-438.05,0.16219,0.033356,0.039865,3.4764,0.2667,1.0452,-59.931,0.96014,0.072579,27.421
15475,risky_upgrade,1,3,B,BB,B→BB,1,-0.14603,0.59729,-0.086738,1.0244,-0.2844,-11216.0,-0.2471,-0.089161,-0.14749,4.8854,-2.5491,0.52538,-157.56,1.1475,-0.14927,28.8
15476,risky_upgrade,1,1,CCC,B,CCC→B,1,0.026407,0.072442,0.22616,0.71862,-0.52816,296.0,-0.18006,0.0,0.40409,4.0496,-0.77626,0.83058,-208.13,0.7434,-0.93115,190.15
15477,risky_upgrade,1,1,BBB,A,BBB→A,0,0.50741,0.5605,0.12117,-0.043919,0.37389,3011.0,0.08876,0.093866,0.034463,3.7733,0.7358,1.4345,48.914,0.96554,0.16747,16.301
15478,risky_upgrade,1,1,BBB,A,BBB→A,0,0.032701,0.39223,0.23019,0.21194,0.62423,836.81,0.062111,0.18459,0.080167,4.4081,1.0555,1.3727,-23.623,0.91983,0.47061,27.942
15479,risky_upgrade,1,3,CCC,B,CCC→B,1,0.43179,0.78227,-0.13202,-0.042947,-1.3251,202.97,-0.22005,-0.011849,-0.063742,2.6722,-2.4255,0.92923,50.902,1.045,-0.13491,6.6144
15480,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-1.86106,-1.034518,4.20196500000005,-0.44313,-40775.49,-0.99159,-1.880592,-0.6627794,3.2657,-10.095080000000001,0.31632000000000005,-2978.4999999999995,1.6584000000000014,0.44864,11.041
15481,risky_upgrade,1,1,CCC,B,CCC→B,1,0.023335,0.25946,-0.026632,0.39855,-0.2869,48.98,-0.6699,0.0,0.36828,3.322,-1.5684,0.93049,-0.83576,0.61268,-0.097017,6.0274
15482,risky_upgrade,1,3,CCC,B,CCC→B,1,0.75913,0.40095,-0.18827,0.092817,-2.09503,216.2,-0.018994,0.0,-0.43522,2.4545,-0.47561,1.0452,97.671,1.2546,-0.20296,157.17
15483,risky_upgrade,1,3,CCC,B,CCC→B,1,0.8898208000000005,-1.249,-1.034518,-0.6269029,-2.09503,332.99,-0.000156,0.0,-0.6627794,2.5335,-10.095080000000001,1.0452,218.26,1.6584000000000014,-1.2557,8.5819
15484,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.4906,-0.9179,-0.88951,0.23067,-0.45207,-75.17,-0.086109,-0.27542,-0.094196,2.1853,-8.8278,2.5759,-27.096,1.0943,1.0859,3.5365
