,group,is_risky,default,from_grade,to_grade,transition,year_horizon,l1_count,l2_count,total_warnings,any_warning
6108,risky_upgrade,1,1,B,BB,B→BB,2,6,1,7,1
6109,risky_upgrade,1,1,CCC,B,CCC→B,2,5,0,5,1
6110,risky_upgrade,1,1,CCC,B,CCC→B,2,3,0,3,1
6112,risky_upgrade,1,1,B,BB,B→BB,2,6,0,6,1
6114,risky_upgrade,1,1,CCC,B,CCC→B,2,6,1,7,1
6115,risky_upgrade,1,1,BBB,A,BBB→A,2,2,0,2,1
6116,risky_upgrade,1,1,CCC,B,CCC→B,2,39,17,56,1
6117,risky_upgrade,1,1,BB,BBB,BB→BBB,2,4,0,4,1
6118,risky_upgrade,1,1,B,BB,B→BB,2,1,0,1,1
6119,risky_upgrade,1,1,CCC,B,CCC→B,2,30,5,35,1
6120,risky_upgrade,1,1,B,BB,B→BB,2,3,0,3,1
6121,risky_upgrade,1,1,B,BB,B→BB,2,5,0,5,1
6122,risky_upgrade,1,1,B,BB,B→BB,2,1,0,1,1
6124,risky_upgrade,1,1,BB,BBB,BB→BBB,2,1,0,1,1
6125,risky_upgrade,1,1,B,BB,B→BB,2,1,0,1,1
6126,risky_upgrade,1,1,CCC,B,CCC→B,2,8,0,8,1
6127,risky_upgrade,1,1,CCC,B,CCC→B,2,32,3,35,1
6128,risky_upgrade,1,1,CCC,B,CCC→B,2,34,10,44,1
6130,risky_upgrade,1,1,BBB,A,BBB→A,2,2,0,2,1
6131,risky_upgrade,1,1,BBB,A,BBB→A,2,4,0,4,1
6132,risky_upgrade,1,1,CCC,B,CCC→B,2,16,9,25,1
6133,risky_upgrade,1,1,CCC,B,CCC→B,2,18,8,26,1
6134,risky_upgrade,1,1,CCC,B,CCC→B,2,22,1,23,1
6135,risky_upgrade,1,1,CCC,B,CCC→B,2,13,2,15,1
6136,risky_upgrade,1,1,BB,BBB,BB→BBB,2,26,1,27,1
6138,risky_upgrade,1,1,CCC,B,CCC→B,2,4,0,4,1
6139,risky_upgrade,1,1,B,BB,B→BB,2,10,2,12,1
6140,risky_upgrade,1,1,B,BB,B→BB,2,11,1,12,1
6142,risky_upgrade,1,1,CCC,B,CCC→B,2,10,2,12,1
6143,risky_upgrade,1,1,BB,BBB,BB→BBB,2,0,0,0,0
6144,risky_upgrade,1,1,CCC,B,CCC→B,2,19,13,32,1
6145,risky_upgrade,1,1,CCC,B,CCC→B,2,22,1,23,1
6146,risky_upgrade,1,1,CCC,B,CCC→B,2,27,1,28,1
6148,risky_upgrade,1,1,CCC,B,CCC→B,2,38,17,55,1
6149,risky_upgrade,1,1,BB,BBB,BB→BBB,2,25,1,26,1
6150,risky_upgrade,1,1,B,BB,B→BB,2,26,1,27,1
6153,risky_upgrade,1,1,CCC,B,CCC→B,2,8,2,10,1
6155,risky_upgrade,1,1,CCC,B,CCC→B,2,2,0,2,1
6157,risky_upgrade,1,1,BB,BBB,BB→BBB,2,5,1,6,1
6158,risky_upgrade,1,1,A,AA,A→AA,2,3,0,3,1
6159,risky_upgrade,1,1,CCC,B,CCC→B,2,29,2,31,1
6160,risky_upgrade,1,1,BB,BBB,BB→BBB,2,16,1,17,1
6161,risky_upgrade,1,1,BB,BBB,BB→BBB,2,8,0,8,1
6162,risky_upgrade,1,1,B,BB,B→BB,2,1,0,1,1
6163,risky_upgrade,1,1,BB,BBB,BB→BBB,2,1,0,1,1
6165,risky_upgrade,1,1,CCC,B,CCC→B,2,31,6,37,1
6167,risky_upgrade,1,1,CCC,B,CCC→B,2,32,16,48,1
6168,risky_upgrade,1,1,CCC,B,CCC→B,2,4,0,4,1
6169,risky_upgrade,1,1,CCC,B,CCC→B,2,38,17,55,1
6170,risky_upgrade,1,1,BB,BBB,BB→BBB,2,3,0,3,1
6171,risky_upgrade,1,1,B,BB,B→BB,2,10,7,17,1
6172,risky_upgrade,1,1,CCC,B,CCC→B,2,25,1,26,1
6173,risky_upgrade,1,1,CCC,B,CCC→B,2,32,6,38,1
6174,risky_upgrade,1,1,CCC,B,CCC→B,2,11,1,12,1
6175,risky_upgrade,1,1,CCC,B,CCC→B,2,19,4,23,1
6176,risky_upgrade,1,1,CCC,B,CCC→B,2,10,3,13,1
6178,risky_upgrade,1,1,CCC,B,CCC→B,2,5,0,5,1
6180,risky_upgrade,1,1,BB,BBB,BB→BBB,2,7,0,7,1
6181,risky_upgrade,1,1,CCC,B,CCC→B,2,2,0,2,1
6182,risky_upgrade,1,1,CCC,B,CCC→B,2,17,9,26,1
6183,safe_upgrade,0,0,A,AA,A→AA,3,2,1,3,1
6184,safe_upgrade,0,0,B,BB,B→BB,3,18,1,19,1
6185,safe_upgrade,0,0,B,BB,B→BB,3,29,16,45,1
6187,safe_upgrade,0,0,BBB,A,BBB→A,3,24,1,25,1
6188,safe_upgrade,0,0,BBB,A,BBB→A,3,1,0,1,1
6189,safe_upgrade,0,0,B,BB,B→BB,3,32,7,39,1
6191,safe_upgrade,0,0,B,BB,B→BB,3,1,0,1,1
6192,safe_upgrade,0,0,BB,BBB,BB→BBB,3,9,0,9,1
6193,safe_upgrade,0,0,CCC,B,CCC→B,3,32,16,48,1
6194,safe_upgrade,0,0,CCC,B,CCC→B,3,16,12,28,1
6195,safe_upgrade,0,0,BB,BBB,BB→BBB,3,0,0,0,0
6196,safe_upgrade,0,0,B,BB,B→BB,3,15,3,18,1
6199,safe_upgrade,0,0,BB,BBB,BB→BBB,3,0,0,0,0
6201,safe_upgrade,0,0,CCC,B,CCC→B,3,35,16,51,1
6203,safe_upgrade,0,0,B,BB,B→BB,3,1,0,1,1
6204,safe_upgrade,0,0,A,AA,A→AA,3,4,3,7,1
6205,safe_upgrade,0,0,BB,BBB,BB→BBB,3,4,0,4,1
6206,safe_upgrade,0,0,B,BB,B→BB,3,13,8,21,1
6207,safe_upgrade,0,0,BB,BBB,BB→BBB,3,9,2,11,1
6208,safe_upgrade,0,0,CCC,B,CCC→B,3,37,17,54,1
6209,safe_upgrade,0,0,CCC,B,CCC→B,3,3,0,3,1
6212,safe_upgrade,0,0,CCC,B,CCC→B,3,32,15,47,1
6213,safe_upgrade,0,0,CCC,B,CCC→B,3,4,0,4,1
6216,safe_upgrade,0,0,BB,BBB,BB→BBB,3,7,0,7,1
6218,safe_upgrade,0,0,B,BB,B→BB,3,1,0,1,1
6220,safe_upgrade,0,0,BB,BBB,BB→BBB,3,4,0,4,1
6224,safe_upgrade,0,0,CCC,B,CCC→B,3,2,0,2,1
6225,safe_upgrade,0,0,B,BB,B→BB,3,3,0,3,1
6226,safe_upgrade,0,0,B,BB,B→BB,3,12,6,18,1
6228,safe_upgrade,0,0,CCC,B,CCC→B,3,17,12,29,1
6229,safe_upgrade,0,0,A,AA,A→AA,3,7,0,7,1
6231,safe_upgrade,0,0,BBB,A,BBB→A,3,15,7,22,1
6232,safe_upgrade,0,0,CCC,B,CCC→B,3,17,10,27,1
6233,safe_upgrade,0,0,CCC,B,CCC→B,3,28,15,43,1
6234,safe_upgrade,0,0,BB,BBB,BB→BBB,3,9,0,9,1
6235,safe_upgrade,0,0,BB,BBB,BB→BBB,3,25,1,26,1
6237,safe_upgrade,0,0,BB,BBB,BB→BBB,3,14,11,25,1
6238,safe_upgrade,0,0,B,BB,B→BB,3,32,7,39,1
6239,safe_upgrade,0,0,BB,BBB,BB→BBB,3,4,1,5,1
6240,safe_upgrade,0,0,A,AA,A→AA,3,1,0,1,1
6241,safe_upgrade,0,0,B,BB,B→BB,3,3,1,4,1
6242,safe_upgrade,0,0,B,BB,B→BB,3,29,4,33,1
6243,safe_upgrade,0,0,B,BB,B→BB,3,4,0,4,1
6244,safe_upgrade,0,0,BBB,A,BBB→A,3,5,1,6,1
6245,safe_upgrade,0,0,BBB,A,BBB→A,3,24,6,30,1
6246,safe_upgrade,0,0,CCC,B,CCC→B,3,8,2,10,1
6248,safe_upgrade,0,0,B,BB,B→BB,3,6,0,6,1
6249,safe_upgrade,0,0,B,BB,B→BB,3,7,0,7,1
6250,safe_upgrade,0,0,B,BB,B→BB,3,8,6,14,1
6251,safe_upgrade,0,0,CCC,B,CCC→B,3,1,0,1,1
6252,safe_upgrade,0,0,B,BB,B→BB,3,26,1,27,1
6253,safe_upgrade,0,0,A,AA,A→AA,3,0,0,0,0
6254,safe_upgrade,0,0,BB,BBB,BB→BBB,3,24,1,25,1
6255,safe_upgrade,0,0,B,BB,B→BB,3,12,4,16,1
6257,safe_upgrade,0,0,BB,BBB,BB→BBB,3,28,4,32,1
6258,safe_upgrade,0,0,B,BB,B→BB,3,17,1,18,1
6259,safe_upgrade,0,0,CCC,B,CCC→B,3,35,5,40,1
6261,safe_upgrade,0,0,CCC,B,CCC→B,3,30,5,35,1
6262,safe_upgrade,0,0,BB,BBB,BB→BBB,3,24,1,25,1
6263,safe_upgrade,0,0,A,AA,A→AA,3,4,1,5,1
6264,safe_upgrade,0,0,B,BB,B→BB,3,4,0,4,1
6265,safe_upgrade,0,0,CCC,B,CCC→B,3,35,7,42,1
6268,safe_upgrade,0,0,CCC,B,CCC→B,3,9,1,10,1
6269,safe_upgrade,0,0,B,BB,B→BB,3,16,1,17,1
6270,safe_upgrade,0,0,CCC,B,CCC→B,3,37,17,54,1
6271,safe_upgrade,0,0,BBB,A,BBB→A,3,0,0,0,0
6274,safe_upgrade,0,0,A,AA,A→AA,3,8,0,8,1
6275,safe_upgrade,0,0,CCC,B,CCC→B,3,27,1,28,1
6276,safe_upgrade,0,0,A,AA,A→AA,3,24,1,25,1
6279,safe_upgrade,0,0,BBB,A,BBB→A,3,1,0,1,1
6280,safe_upgrade,0,0,B,BB,B→BB,3,29,8,37,1
6281,safe_upgrade,0,0,CCC,B,CCC→B,3,9,1,10,1
6283,safe_upgrade,0,0,CCC,B,CCC→B,3,36,15,51,1
6284,safe_upgrade,0,0,B,BB,B→BB,3,6,0,6,1
6285,safe_upgrade,0,0,CCC,B,CCC→B,3,33,5,38,1
6287,safe_upgrade,0,0,A,AA,A→AA,3,2,0,2,1
6289,safe_upgrade,0,0,CCC,B,CCC→B,3,34,16,50,1
6290,safe_upgrade,0,0,B,BB,B→BB,3,2,0,2,1
6291,safe_upgrade,0,0,CCC,B,CCC→B,3,29,13,42,1
6293,safe_upgrade,0,0,CCC,B,CCC→B,3,24,4,28,1
6295,safe_upgrade,0,0,B,BB,B→BB,3,33,16,49,1
6296,safe_upgrade,0,0,BBB,A,BBB→A,3,2,0,2,1
6297,safe_upgrade,0,0,A,AA,A→AA,3,3,0,3,1
6298,safe_upgrade,0,0,B,BB,B→BB,3,17,1,18,1
6299,safe_upgrade,0,0,BBB,A,BBB→A,3,1,0,1,1
6300,safe_upgrade,0,0,A,AA,A→AA,3,2,0,2,1
6301,safe_upgrade,0,0,BBB,A,BBB→A,3,4,0,4,1
6302,safe_upgrade,0,0,CCC,B,CCC→B,3,38,17,55,1
6303,safe_upgrade,0,0,BBB,A,BBB→A,3,4,0,4,1
6304,safe_upgrade,0,0,BB,BBB,BB→BBB,3,13,8,21,1
6305,safe_upgrade,0,0,A,AA,A→AA,3,1,0,1,1
6306,safe_upgrade,0,0,BBB,A,BBB→A,3,2,0,2,1
6307,safe_upgrade,0,0,CCC,B,CCC→B,3,37,14,51,1
6308,safe_upgrade,0,0,CCC,B,CCC→B,3,15,9,24,1
6309,safe_upgrade,0,0,CCC,B,CCC→B,3,38,17,55,1
6312,safe_upgrade,0,0,CCC,B,CCC→B,3,38,17,55,1
6313,safe_upgrade,0,0,B,BB,B→BB,3,9,0,9,1
6314,safe_upgrade,0,0,BB,BBB,BB→BBB,3,0,0,0,0
6315,safe_upgrade,0,0,A,AA,A→AA,3,1,0,1,1
6318,safe_upgrade,0,0,CCC,B,CCC→B,3,37,16,53,1
6321,safe_upgrade,0,0,CCC,B,CCC→B,3,35,18,53,1
6322,safe_upgrade,0,0,BB,BBB,BB→BBB,3,17,1,18,1
6323,safe_upgrade,0,0,CCC,B,CCC→B,3,25,1,26,1
6324,safe_upgrade,0,0,B,BB,B→BB,3,22,1,23,1
6325,safe_upgrade,0,0,CCC,B,CCC→B,3,27,1,28,1
6328,safe_upgrade,0,0,CCC,B,CCC→B,3,26,1,27,1
6329,safe_upgrade,0,0,B,BB,B→BB,3,13,9,22,1
6330,safe_upgrade,0,0,CCC,B,CCC→B,3,12,2,14,1
6331,safe_upgrade,0,0,A,AA,A→AA,3,18,5,23,1
6332,safe_upgrade,0,0,BBB,A,BBB→A,3,2,0,2,1
6333,safe_upgrade,0,0,A,AA,A→AA,3,0,0,0,0
6334,safe_upgrade,0,0,BB,BBB,BB→BBB,3,10,2,12,1
6335,safe_upgrade,0,0,BBB,A,BBB→A,3,19,1,20,1
6336,safe_upgrade,0,0,B,BB,B→BB,3,8,1,9,1
6337,safe_upgrade,0,0,BBB,A,BBB→A,3,4,0,4,1
6338,safe_upgrade,0,0,CCC,B,CCC→B,3,28,11,39,1
6339,safe_upgrade,0,0,CCC,B,CCC→B,3,35,15,50,1
6340,safe_upgrade,0,0,BBB,A,BBB→A,3,6,0,6,1
6342,safe_upgrade,0,0,B,BB,B→BB,3,31,6,37,1
6343,safe_upgrade,0,0,CCC,B,CCC→B,3,39,17,56,1
6344,safe_upgrade,0,0,B,BB,B→BB,3,9,8,17,1
6345,safe_upgrade,0,0,BB,BBB,BB→BBB,3,32,14,46,1
6346,safe_upgrade,0,0,CCC,B,CCC→B,3,37,17,54,1
6347,safe_upgrade,0,0,B,BB,B→BB,3,33,16,49,1
6348,safe_upgrade,0,0,A,AA,A→AA,3,1,0,1,1
6350,safe_upgrade,0,0,B,BB,B→BB,3,11,1,12,1
6352,safe_upgrade,0,0,BB,BBB,BB→BBB,3,6,0,6,1
6353,safe_upgrade,0,0,B,BB,B→BB,3,3,0,3,1
6354,safe_upgrade,0,0,CCC,B,CCC→B,3,29,1,30,1
6356,safe_upgrade,0,0,CCC,B,CCC→B,3,32,1,33,1
6357,safe_upgrade,0,0,A,AA,A→AA,3,4,0,4,1
6358,safe_upgrade,0,0,BB,BBB,BB→BBB,3,28,14,42,1
6359,safe_upgrade,0,0,BB,BBB,BB→BBB,3,4,0,4,1
6360,safe_upgrade,0,0,CCC,B,CCC→B,3,39,17,56,1
6361,safe_upgrade,0,0,CCC,B,CCC→B,3,33,13,46,1
6362,safe_upgrade,0,0,A,AA,A→AA,3,26,1,27,1
6363,safe_upgrade,0,0,BBB,A,BBB→A,3,19,1,20,1
6365,safe_upgrade,0,0,CCC,B,CCC→B,3,20,13,33,1
6366,safe_upgrade,0,0,BB,BBB,BB→BBB,3,10,9,19,1
6367,safe_upgrade,0,0,BB,BBB,BB→BBB,3,25,1,26,1
6368,safe_upgrade,0,0,CCC,B,CCC→B,3,38,17,55,1
6369,safe_upgrade,0,0,A,AA,A→AA,3,3,0,3,1
6370,safe_upgrade,0,0,BB,BBB,BB→BBB,3,9,1,10,1
6371,safe_upgrade,0,0,B,BB,B→BB,3,9,0,9,1
6372,safe_upgrade,0,0,BBB,A,BBB→A,3,19,1,20,1
6374,safe_upgrade,0,0,BB,BBB,BB→BBB,3,7,1,8,1
6378,safe_upgrade,0,0,BB,BBB,BB→BBB,3,14,1,15,1
6381,safe_upgrade,0,0,CCC,B,CCC→B,3,37,17,54,1
6382,safe_upgrade,0,0,A,AA,A→AA,3,13,1,14,1
6383,safe_upgrade,0,0,CCC,B,CCC→B,3,28,5,33,1
6384,safe_upgrade,0,0,B,BB,B→BB,3,32,3,35,1
6385,safe_upgrade,0,0,CCC,B,CCC→B,3,24,1,25,1
6386,safe_upgrade,0,0,B,BB,B→BB,3,15,1,16,1
6387,safe_upgrade,0,0,B,BB,B→BB,3,13,8,21,1
6388,safe_upgrade,0,0,BB,BBB,BB→BBB,3,32,14,46,1
6389,safe_upgrade,0,0,BB,BBB,BB→BBB,3,10,9,19,1
6390,safe_upgrade,0,0,BB,BBB,BB→BBB,3,3,0,3,1
6391,safe_upgrade,0,0,BB,BBB,BB→BBB,3,7,3,10,1
6392,safe_upgrade,0,0,B,BB,B→BB,3,3,0,3,1
6393,safe_upgrade,0,0,BB,BBB,BB→BBB,3,9,7,16,1
6394,safe_upgrade,0,0,BBB,A,BBB→A,3,0,0,0,0
6395,safe_upgrade,0,0,CCC,B,CCC→B,3,31,4,35,1
6397,safe_upgrade,0,0,BBB,A,BBB→A,3,1,0,1,1
6398,safe_upgrade,0,0,BB,BBB,BB→BBB,3,6,0,6,1
6399,safe_upgrade,0,0,A,AA,A→AA,3,1,0,1,1
6400,safe_upgrade,0,0,CCC,B,CCC→B,3,17,9,26,1
6401,safe_upgrade,0,0,BBB,A,BBB→A,3,2,0,2,1
6402,safe_upgrade,0,0,CCC,B,CCC→B,3,13,5,18,1
6403,safe_upgrade,0,0,CCC,B,CCC→B,3,16,2,18,1
6404,safe_upgrade,0,0,CCC,B,CCC→B,3,22,11,33,1
6405,safe_upgrade,0,0,B,BB,B→BB,3,23,2,25,1
6406,safe_upgrade,0,0,CCC,B,CCC→B,3,39,17,56,1
6408,safe_upgrade,0,0,B,BB,B→BB,3,27,1,28,1
6409,safe_upgrade,0,0,CCC,B,CCC→B,3,32,1,33,1
6410,safe_upgrade,0,0,CCC,B,CCC→B,3,17,10,27,1
6411,safe_upgrade,0,0,B,BB,B→BB,3,18,12,30,1
6412,safe_upgrade,0,0,CCC,B,CCC→B,3,24,14,38,1
6413,safe_upgrade,0,0,B,BB,B→BB,3,26,1,27,1
6415,safe_upgrade,0,0,B,BB,B→BB,3,5,0,5,1
6416,safe_upgrade,0,0,B,BB,B→BB,3,25,17,42,1
6418,safe_upgrade,0,0,BB,BBB,BB→BBB,3,2,0,2,1
6419,safe_upgrade,0,0,CCC,B,CCC→B,3,7,0,7,1
6420,safe_upgrade,0,0,CCC,B,CCC→B,3,33,6,39,1
6421,safe_upgrade,0,0,CCC,B,CCC→B,3,24,1,25,1
6424,safe_upgrade,0,0,BB,BBB,BB→BBB,3,2,0,2,1
6425,safe_upgrade,0,0,CCC,B,CCC→B,3,25,13,38,1
6426,safe_upgrade,0,0,B,BB,B→BB,3,3,0,3,1
6427,safe_upgrade,0,0,BBB,A,BBB→A,3,5,0,5,1
6428,safe_upgrade,0,0,B,BB,B→BB,3,5,0,5,1
6430,safe_upgrade,0,0,B,BB,B→BB,3,11,0,11,1
6431,safe_upgrade,0,0,B,BB,B→BB,3,8,0,8,1
6433,safe_upgrade,0,0,CCC,B,CCC→B,3,33,15,48,1
6434,safe_upgrade,0,0,CCC,B,CCC→B,3,9,0,9,1
6435,safe_upgrade,0,0,BBB,A,BBB→A,3,4,0,4,1
6436,safe_upgrade,0,0,A,AA,A→AA,3,4,0,4,1
6437,safe_upgrade,0,0,B,BB,B→BB,3,32,16,48,1
6438,safe_upgrade,0,0,B,BB,B→BB,3,24,15,39,1
6439,safe_upgrade,0,0,CCC,B,CCC→B,3,3,0,3,1
6440,safe_upgrade,0,0,BB,BBB,BB→BBB,3,28,4,32,1
6441,safe_upgrade,0,0,B,BB,B→BB,3,26,1,27,1
6442,safe_upgrade,0,0,CCC,B,CCC→B,3,30,4,34,1
6443,safe_upgrade,0,0,BB,BBB,BB→BBB,3,24,1,25,1
6444,safe_upgrade,0,0,B,BB,B→BB,3,31,7,38,1
6445,safe_upgrade,0,0,BBB,A,BBB→A,3,2,0,2,1
6446,safe_upgrade,0,0,B,BB,B→BB,3,9,7,16,1
6447,safe_upgrade,0,0,A,AA,A→AA,3,0,0,0,0
6451,safe_upgrade,0,0,BB,BBB,BB→BBB,3,14,10,24,1
6452,safe_upgrade,0,0,BB,BBB,BB→BBB,3,7,0,7,1
6454,safe_upgrade,0,0,A,AA,A→AA,3,4,0,4,1
6456,safe_upgrade,0,0,B,BB,B→BB,3,29,1,30,1
6457,safe_upgrade,0,0,CCC,B,CCC→B,3,35,14,49,1
6458,safe_upgrade,0,0,BB,BBB,BB→BBB,3,26,4,30,1
6459,safe_upgrade,0,0,BB,BBB,BB→BBB,3,7,0,7,1
6460,safe_upgrade,0,0,B,BB,B→BB,3,2,0,2,1
6461,safe_upgrade,0,0,A,AA,A→AA,3,24,1,25,1
6462,safe_upgrade,0,0,BB,BBB,BB→BBB,3,3,0,3,1
6464,safe_upgrade,0,0,BBB,A,BBB→A,3,1,0,1,1
6465,safe_upgrade,0,0,BB,BBB,BB→BBB,3,11,8,19,1
6466,safe_upgrade,0,0,B,BB,B→BB,3,30,1,31,1
6467,safe_upgrade,0,0,CCC,B,CCC→B,3,27,2,29,1
6468,safe_upgrade,0,0,A,AA,A→AA,3,3,0,3,1
6469,safe_upgrade,0,0,BBB,A,BBB→A,3,1,0,1,1
6470,safe_upgrade,0,0,B,BB,B→BB,3,22,11,33,1
6472,safe_upgrade,0,0,CCC,B,CCC→B,3,16,1,17,1
6473,safe_upgrade,0,0,CCC,B,CCC→B,3,3,0,3,1
6476,safe_upgrade,0,0,CCC,B,CCC→B,3,16,1,17,1
6477,safe_upgrade,0,0,CCC,B,CCC→B,3,19,2,21,1
6479,safe_upgrade,0,0,A,AA,A→AA,3,25,1,26,1
6480,safe_upgrade,0,0,CCC,B,CCC→B,3,27,1,28,1
6481,safe_upgrade,0,0,BBB,A,BBB→A,3,17,10,27,1
6482,safe_upgrade,0,0,A,AA,A→AA,3,23,1,24,1
6483,safe_upgrade,0,0,BB,BBB,BB→BBB,3,27,14,41,1
6484,safe_upgrade,0,0,CCC,B,CCC→B,3,22,1,23,1
6485,safe_upgrade,0,0,BB,BBB,BB→BBB,3,4,1,5,1
6486,safe_upgrade,0,0,CCC,B,CCC→B,3,35,14,49,1
6487,safe_upgrade,0,0,CCC,B,CCC→B,3,28,14,42,1
6489,safe_upgrade,0,0,B,BB,B→BB,3,8,2,10,1
6490,safe_upgrade,0,0,B,BB,B→BB,3,19,2,21,1
6491,safe_upgrade,0,0,CCC,B,CCC→B,3,38,17,55,1
6492,safe_upgrade,0,0,CCC,B,CCC→B,3,17,3,20,1
6494,safe_upgrade,0,0,CCC,B,CCC→B,3,38,17,55,1
6495,safe_upgrade,0,0,A,AA,A→AA,3,1,0,1,1
6496,safe_upgrade,0,0,B,BB,B→BB,3,9,2,11,1
6498,safe_upgrade,0,0,CCC,B,CCC→B,3,38,16,54,1
6500,safe_upgrade,0,0,B,BB,B→BB,3,9,3,12,1
6501,safe_upgrade,0,0,CCC,B,CCC→B,3,35,6,41,1
6502,safe_upgrade,0,0,BBB,A,BBB→A,3,8,0,8,1
6503,safe_upgrade,0,0,A,AA,A→AA,3,1,0,1,1
6504,safe_upgrade,0,0,BB,BBB,BB→BBB,3,11,2,13,1
6505,safe_upgrade,0,0,BB,BBB,BB→BBB,3,24,1,25,1
6506,safe_upgrade,0,0,CCC,B,CCC→B,3,10,0,10,1
6507,safe_upgrade,0,0,CCC,B,CCC→B,3,31,6,37,1
6509,safe_upgrade,0,0,BB,BBB,BB→BBB,3,8,2,10,1
6510,safe_upgrade,0,0,CCC,B,CCC→B,3,19,12,31,1
6511,safe_upgrade,0,0,BB,BBB,BB→BBB,3,9,7,16,1
6512,safe_upgrade,0,0,CCC,B,CCC→B,3,39,17,56,1
6513,safe_upgrade,0,0,B,BB,B→BB,3,33,13,46,1
6514,safe_upgrade,0,0,CCC,B,CCC→B,3,20,1,21,1
6516,safe_upgrade,0,0,CCC,B,CCC→B,3,36,16,52,1
6517,safe_upgrade,0,0,B,BB,B→BB,3,26,7,33,1
6518,safe_upgrade,0,0,CCC,B,CCC→B,3,28,1,29,1
6521,safe_upgrade,0,0,CCC,B,CCC→B,3,31,1,32,1
6522,safe_upgrade,0,0,B,BB,B→BB,3,22,1,23,1
6523,safe_upgrade,0,0,BB,BBB,BB→BBB,3,4,2,6,1
6524,safe_upgrade,0,0,BB,BBB,BB→BBB,3,3,0,3,1
6525,safe_upgrade,0,0,CCC,B,CCC→B,3,11,2,13,1
6526,safe_upgrade,0,0,CCC,B,CCC→B,3,11,1,12,1
6528,safe_upgrade,0,0,B,BB,B→BB,3,35,13,48,1
6529,safe_upgrade,0,0,B,BB,B→BB,3,26,1,27,1
6530,safe_upgrade,0,0,B,BB,B→BB,3,10,0,10,1
6532,safe_upgrade,0,0,CCC,B,CCC→B,3,38,18,56,1
6533,safe_upgrade,0,0,BB,BBB,BB→BBB,3,0,0,0,0
6534,safe_upgrade,0,0,CCC,B,CCC→B,3,32,4,36,1
6535,safe_upgrade,0,0,B,BB,B→BB,3,26,1,27,1
6537,safe_upgrade,0,0,CCC,B,CCC→B,3,32,6,38,1
6538,safe_upgrade,0,0,B,BB,B→BB,3,2,0,2,1
6539,safe_upgrade,0,0,B,BB,B→BB,3,3,0,3,1
6541,safe_upgrade,0,0,A,AA,A→AA,3,16,1,17,1
6543,safe_upgrade,0,0,CCC,B,CCC→B,3,5,0,5,1
6544,safe_upgrade,0,0,CCC,B,CCC→B,3,8,0,8,1
6545,safe_upgrade,0,0,CCC,B,CCC→B,3,15,9,24,1
6546,safe_upgrade,0,0,CCC,B,CCC→B,3,31,3,34,1
6547,safe_upgrade,0,0,CCC,B,CCC→B,3,12,0,12,1
6549,safe_upgrade,0,0,CCC,B,CCC→B,3,39,17,56,1
6551,safe_upgrade,0,0,CCC,B,CCC→B,3,16,10,26,1
6552,safe_upgrade,0,0,A,AA,A→AA,3,12,9,21,1
6553,safe_upgrade,0,0,CCC,B,CCC→B,3,13,9,22,1
6554,safe_upgrade,0,0,B,BB,B→BB,3,27,11,38,1
6556,safe_upgrade,0,0,BBB,A,BBB→A,3,3,0,3,1
6557,safe_upgrade,0,0,CCC,B,CCC→B,3,25,1,26,1
6560,safe_upgrade,0,0,B,BB,B→BB,3,3,0,3,1
6561,safe_upgrade,0,0,A,AA,A→AA,3,2,0,2,1
6563,safe_upgrade,0,0,CCC,B,CCC→B,3,25,1,26,1
6565,safe_upgrade,0,0,CCC,B,CCC→B,3,39,17,56,1
6567,safe_upgrade,0,0,B,BB,B→BB,3,2,0,2,1
6568,safe_upgrade,0,0,B,BB,B→BB,3,11,7,18,1
6569,safe_upgrade,0,0,BB,BBB,BB→BBB,3,5,0,5,1
6570,safe_upgrade,0,0,B,BB,B→BB,3,4,0,4,1
6571,safe_upgrade,0,0,CCC,B,CCC→B,3,22,6,28,1
6572,safe_upgrade,0,0,B,BB,B→BB,3,26,1,27,1
6574,safe_upgrade,0,0,BB,BBB,BB→BBB,3,1,0,1,1
6576,safe_upgrade,0,0,CCC,B,CCC→B,3,34,7,41,1
6577,safe_upgrade,0,0,B,BB,B→BB,3,14,12,26,1
6578,safe_upgrade,0,0,BBB,A,BBB→A,3,0,0,0,0
6579,safe_upgrade,0,0,B,BB,B→BB,3,4,0,4,1
6580,safe_upgrade,0,0,BB,BBB,BB→BBB,3,0,0,0,0
6581,safe_upgrade,0,0,B,BB,B→BB,3,31,6,37,1
6584,safe_upgrade,0,0,B,BB,B→BB,3,5,0,5,1
6586,safe_upgrade,0,0,CCC,B,CCC→B,3,29,4,33,1
6587,safe_upgrade,0,0,CCC,B,CCC→B,3,16,7,23,1
6588,safe_upgrade,0,0,CCC,B,CCC→B,3,31,1,32,1
6589,safe_upgrade,0,0,BBB,A,BBB→A,3,25,4,29,1
6590,safe_upgrade,0,0,BB,BBB,BB→BBB,3,9,2,11,1
6591,safe_upgrade,0,0,BB,BBB,BB→BBB,3,2,0,2,1
6592,safe_upgrade,0,0,B,BB,B→BB,3,22,1,23,1
6593,safe_upgrade,0,0,CCC,B,CCC→B,3,30,1,31,1
6595,safe_upgrade,0,0,B,BB,B→BB,3,7,0,7,1
6596,safe_upgrade,0,0,BB,BBB,BB→BBB,3,5,3,8,1
6598,safe_upgrade,0,0,BB,BBB,BB→BBB,3,9,7,16,1
6599,safe_upgrade,0,0,CCC,B,CCC→B,3,24,5,29,1
