,group,is_risky,default,from_grade,to_grade,transition,year_horizon,l1_count,l2_count,total_warnings,any_warning
7896,safe_upgrade,0,0,CCC,B,CCC→B,3,4,0,4,1
7897,safe_upgrade,0,0,CCC,B,CCC→B,3,34,5,39,1
7898,safe_upgrade,0,0,CCC,B,CCC→B,3,11,6,17,1
7899,safe_upgrade,0,0,BB,BBB,BB→BBB,3,3,0,3,1
7900,safe_upgrade,0,0,CCC,B,CCC→B,3,40,12,52,1
7903,safe_upgrade,0,0,BBB,A,BBB→A,3,3,0,3,1
7904,safe_upgrade,0,0,CCC,B,CCC→B,3,33,11,44,1
7905,safe_upgrade,0,0,A,AA,A→AA,3,1,0,1,1
7906,safe_upgrade,0,0,CCC,B,CCC→B,3,30,10,40,1
7907,safe_upgrade,0,0,CCC,B,CCC→B,3,18,13,31,1
7908,safe_upgrade,0,0,BBB,A,BBB→A,3,2,0,2,1
7909,safe_upgrade,0,0,BBB,A,BBB→A,3,0,0,0,0
7910,safe_upgrade,0,0,CCC,B,CCC→B,3,39,12,51,1
7911,safe_upgrade,0,0,BB,BBB,BB→BBB,3,3,0,3,1
7912,safe_upgrade,0,0,BB,BBB,BB→BBB,3,20,1,21,1
7913,safe_upgrade,0,0,B,BB,B→BB,3,4,0,4,1
7914,safe_upgrade,0,0,CCC,B,CCC→B,3,40,15,55,1
7915,safe_upgrade,0,0,B,BB,B→BB,3,9,0,9,1
7916,safe_upgrade,0,0,BBB,A,BBB→A,3,2,0,2,1
7917,safe_upgrade,0,0,BB,BBB,BB→BBB,3,13,6,19,1
7918,safe_upgrade,0,0,A,AA,A→AA,3,4,0,4,1
7919,safe_upgrade,0,0,CCC,B,CCC→B,3,37,4,41,1
7921,safe_upgrade,0,0,B,BB,B→BB,3,9,4,13,1
7923,safe_upgrade,0,0,CCC,B,CCC→B,3,29,1,30,1
7924,safe_upgrade,0,0,CCC,B,CCC→B,3,42,15,57,1
7925,safe_upgrade,0,0,CCC,B,CCC→B,3,27,1,28,1
7926,safe_upgrade,0,0,BB,BBB,BB→BBB,3,10,0,10,1
7927,safe_upgrade,0,0,BB,BBB,BB→BBB,3,7,0,7,1
7928,safe_upgrade,0,0,B,BB,B→BB,3,14,15,29,1
7929,safe_upgrade,0,0,B,BB,B→BB,3,5,1,6,1
7930,safe_upgrade,0,0,B,BB,B→BB,3,5,0,5,1
7931,safe_upgrade,0,0,BBB,A,BBB→A,3,8,0,8,1
7932,safe_upgrade,0,0,BBB,A,BBB→A,3,6,0,6,1
7933,safe_upgrade,0,0,BB,BBB,BB→BBB,3,3,0,3,1
7934,safe_upgrade,0,0,A,AA,A→AA,3,2,0,2,1
7935,safe_upgrade,0,0,A,AA,A→AA,3,3,0,3,1
7936,safe_upgrade,0,0,BB,BBB,BB→BBB,3,1,0,1,1
7937,safe_upgrade,0,0,CCC,B,CCC→B,3,35,4,39,1
7938,safe_upgrade,0,0,BBB,A,BBB→A,3,6,0,6,1
7939,safe_upgrade,0,0,B,BB,B→BB,3,34,11,45,1
7941,safe_upgrade,0,0,B,BB,B→BB,3,14,6,20,1
7942,safe_upgrade,0,0,CCC,B,CCC→B,3,9,3,12,1
7943,safe_upgrade,0,0,CCC,B,CCC→B,3,37,4,41,1
7944,safe_upgrade,0,0,BB,BBB,BB→BBB,3,20,1,21,1
7945,safe_upgrade,0,0,B,BB,B→BB,3,1,0,1,1
7946,safe_upgrade,0,0,BBB,A,BBB→A,3,2,0,2,1
7947,safe_upgrade,0,0,CCC,B,CCC→B,3,15,3,18,1
7948,safe_upgrade,0,0,BB,BBB,BB→BBB,3,2,0,2,1
7949,safe_upgrade,0,0,A,AA,A→AA,3,1,0,1,1
7950,safe_upgrade,0,0,B,BB,B→BB,3,3,0,3,1
7951,safe_upgrade,0,0,BBB,A,BBB→A,3,4,0,4,1
7953,safe_upgrade,0,0,BBB,A,BBB→A,3,1,0,1,1
7954,safe_upgrade,0,0,CCC,B,CCC→B,3,7,0,7,1
7955,safe_upgrade,0,0,BB,BBB,BB→BBB,3,3,0,3,1
7956,safe_upgrade,0,0,CCC,B,CCC→B,3,6,0,6,1
7960,safe_upgrade,0,0,CCC,B,CCC→B,3,6,0,6,1
7961,safe_upgrade,0,0,B,BB,B→BB,3,7,1,8,1
7962,safe_upgrade,0,0,CCC,B,CCC→B,3,34,0,34,1
7963,safe_upgrade,0,0,BB,BBB,BB→BBB,3,9,2,11,1
7964,safe_upgrade,0,0,BBB,A,BBB→A,3,1,0,1,1
7966,safe_upgrade,0,0,CCC,B,CCC→B,3,39,11,50,1
7967,safe_upgrade,0,0,CCC,B,CCC→B,3,12,1,13,1
7969,safe_upgrade,0,0,B,BB,B→BB,3,3,0,3,1
7970,safe_upgrade,0,0,A,AA,A→AA,3,2,0,2,1
7971,safe_upgrade,0,0,A,AA,A→AA,3,3,0,3,1
7973,safe_upgrade,0,0,CCC,B,CCC→B,3,40,15,55,1
7974,safe_upgrade,0,0,B,BB,B→BB,3,12,2,14,1
7976,safe_upgrade,0,0,BBB,A,BBB→A,3,1,0,1,1
7977,safe_upgrade,0,0,B,BB,B→BB,3,10,2,12,1
7978,safe_upgrade,0,0,A,AA,A→AA,3,0,0,0,0
7979,safe_upgrade,0,0,B,BB,B→BB,3,4,1,5,1
7980,safe_upgrade,0,0,B,BB,B→BB,3,6,0,6,1
7981,safe_upgrade,0,0,BBB,A,BBB→A,3,2,0,2,1
7982,safe_upgrade,0,0,CCC,B,CCC→B,3,16,1,17,1
7985,safe_upgrade,0,0,CCC,B,CCC→B,3,7,0,7,1
7986,safe_upgrade,0,0,B,BB,B→BB,3,30,3,33,1
7987,safe_upgrade,0,0,CCC,B,CCC→B,3,33,16,49,1
7988,safe_upgrade,0,0,CCC,B,CCC→B,3,26,1,27,1
7990,safe_upgrade,0,0,A,AA,A→AA,3,7,0,7,1
7991,safe_upgrade,0,0,CCC,B,CCC→B,3,35,6,41,1
7992,safe_upgrade,0,0,CCC,B,CCC→B,3,5,0,5,1
7993,safe_upgrade,0,0,BB,BBB,BB→BBB,3,2,0,2,1
7994,safe_upgrade,0,0,B,BB,B→BB,3,3,0,3,1
7995,safe_upgrade,0,0,B,BB,B→BB,3,27,10,37,1
7996,safe_upgrade,0,0,A,AA,A→AA,3,1,0,1,1
7997,safe_upgrade,0,0,BB,BBB,BB→BBB,3,2,0,2,1
7998,safe_upgrade,0,0,BB,BBB,BB→BBB,3,12,9,21,1
7999,safe_upgrade,0,0,B,BB,B→BB,3,10,2,12,1
8000,safe_upgrade,0,0,B,BB,B→BB,3,8,0,8,1
8002,safe_upgrade,0,0,A,AA,A→AA,3,13,1,14,1
8003,safe_upgrade,0,0,B,BB,B→BB,3,18,12,30,1
8004,safe_upgrade,0,0,B,BB,B→BB,3,1,0,1,1
8005,safe_upgrade,0,0,B,BB,B→BB,3,9,1,10,1
8006,safe_upgrade,0,0,BBB,A,BBB→A,3,1,0,1,1
8007,safe_upgrade,0,0,CCC,B,CCC→B,3,21,16,37,1
8008,safe_upgrade,0,0,BBB,A,BBB→A,3,9,0,9,1
8010,safe_upgrade,0,0,B,BB,B→BB,3,22,1,23,1
8011,safe_upgrade,0,0,A,AA,A→AA,3,3,0,3,1
8012,safe_upgrade,0,0,B,BB,B→BB,3,3,0,3,1
8013,safe_upgrade,0,0,CCC,B,CCC→B,3,26,1,27,1
8014,safe_upgrade,0,0,CCC,B,CCC→B,3,38,8,46,1
8015,safe_upgrade,0,0,B,BB,B→BB,3,3,0,3,1
8016,safe_upgrade,0,0,BB,BBB,BB→BBB,3,12,3,15,1
8017,safe_upgrade,0,0,A,AA,A→AA,3,5,0,5,1
8018,safe_upgrade,0,0,CCC,B,CCC→B,3,3,0,3,1
8019,safe_upgrade,0,0,BB,BBB,BB→BBB,3,26,1,27,1
8020,safe_upgrade,0,0,B,BB,B→BB,3,3,0,3,1
8021,safe_upgrade,0,0,B,BB,B→BB,3,6,1,7,1
8024,safe_upgrade,0,0,A,AA,A→AA,3,1,0,1,1
8025,safe_upgrade,0,0,CCC,B,CCC→B,3,33,15,48,1
8026,safe_upgrade,0,0,CCC,B,CCC→B,3,26,1,27,1
8027,safe_upgrade,0,0,CCC,B,CCC→B,3,26,1,27,1
8029,safe_upgrade,0,0,CCC,B,CCC→B,3,1,0,1,1
8030,safe_upgrade,0,0,A,AA,A→AA,3,0,0,0,0
8032,safe_upgrade,0,0,B,BB,B→BB,3,2,0,2,1
8034,safe_upgrade,0,0,BB,BBB,BB→BBB,3,2,0,2,1
8035,safe_upgrade,0,0,A,AA,A→AA,3,3,0,3,1
8036,safe_upgrade,0,0,BB,BBB,BB→BBB,3,22,1,23,1
8037,safe_upgrade,0,0,BB,BBB,BB→BBB,3,4,0,4,1
8038,safe_upgrade,0,0,CCC,B,CCC→B,3,27,1,28,1
8040,safe_upgrade,0,0,B,BB,B→BB,3,12,0,12,1
8041,safe_upgrade,0,0,A,AA,A→AA,3,2,0,2,1
8042,safe_upgrade,0,0,BBB,A,BBB→A,3,3,0,3,1
8044,safe_upgrade,0,0,CCC,B,CCC→B,3,0,0,0,0
8045,safe_upgrade,0,0,BB,BBB,BB→BBB,3,1,0,1,1
8047,safe_upgrade,0,0,B,BB,B→BB,3,4,0,4,1
8048,safe_upgrade,0,0,CCC,B,CCC→B,3,38,6,44,1
8052,safe_upgrade,0,0,B,BB,B→BB,3,17,1,18,1
8055,safe_upgrade,0,0,B,BB,B→BB,3,6,0,6,1
8056,safe_upgrade,0,0,CCC,B,CCC→B,3,13,8,21,1
8057,safe_upgrade,0,0,CCC,B,CCC→B,3,32,3,35,1
8059,safe_upgrade,0,0,BB,BBB,BB→BBB,3,16,3,19,1
8061,safe_upgrade,0,0,A,AA,A→AA,3,17,1,18,1
8062,safe_upgrade,0,0,BB,BBB,BB→BBB,3,7,2,9,1
8063,safe_upgrade,0,0,B,BB,B→BB,3,26,4,30,1
8064,safe_upgrade,0,0,B,BB,B→BB,3,14,6,20,1
8065,safe_upgrade,0,0,BBB,A,BBB→A,3,1,0,1,1
8066,safe_upgrade,0,0,BB,BBB,BB→BBB,3,1,0,1,1
8067,safe_upgrade,0,0,B,BB,B→BB,3,31,4,35,1
8070,safe_upgrade,0,0,B,BB,B→BB,3,6,0,6,1
8071,safe_upgrade,0,0,CCC,B,CCC→B,3,32,2,34,1
8072,safe_upgrade,0,0,BB,BBB,BB→BBB,3,24,12,36,1
8073,safe_upgrade,0,0,BB,BBB,BB→BBB,3,1,0,1,1
8074,safe_upgrade,0,0,A,AA,A→AA,3,4,0,4,1
8075,safe_upgrade,0,0,BBB,A,BBB→A,3,3,0,3,1
8076,safe_upgrade,0,0,B,BB,B→BB,3,10,0,10,1
8078,safe_upgrade,0,0,CCC,B,CCC→B,3,18,6,24,1
8080,safe_upgrade,0,0,B,BB,B→BB,3,10,0,10,1
8081,safe_upgrade,0,0,BB,BBB,BB→BBB,3,3,0,3,1
8082,safe_upgrade,0,0,B,BB,B→BB,3,23,10,33,1
8083,safe_upgrade,0,0,CCC,B,CCC→B,3,14,6,20,1
8084,safe_upgrade,0,0,BB,BBB,BB→BBB,3,2,0,2,1
8085,safe_upgrade,0,0,B,BB,B→BB,3,12,0,12,1
8086,safe_upgrade,0,0,CCC,B,CCC→B,3,33,8,41,1
8087,safe_upgrade,0,0,CCC,B,CCC→B,3,16,9,25,1
8088,safe_upgrade,0,0,CCC,B,CCC→B,3,6,0,6,1
8089,safe_upgrade,0,0,CCC,B,CCC→B,3,39,9,48,1
8091,safe_upgrade,0,0,CCC,B,CCC→B,3,2,0,2,1
8092,safe_upgrade,0,0,B,BB,B→BB,3,6,1,7,1
8093,safe_upgrade,0,0,B,BB,B→BB,3,2,0,2,1
8094,safe_upgrade,0,0,B,BB,B→BB,3,1,0,1,1
8095,safe_upgrade,0,0,B,BB,B→BB,3,5,0,5,1
8097,safe_upgrade,0,0,BBB,A,BBB→A,3,18,0,18,1
8098,safe_upgrade,0,0,A,AA,A→AA,3,4,0,4,1
8099,safe_upgrade,0,0,B,BB,B→BB,3,17,8,25,1
8101,safe_upgrade,0,0,BB,BBB,BB→BBB,3,3,0,3,1
8102,safe_upgrade,0,0,B,BB,B→BB,3,6,2,8,1
8104,safe_upgrade,0,0,B,BB,B→BB,3,16,6,22,1
8105,safe_upgrade,0,0,B,BB,B→BB,3,4,0,4,1
8107,safe_upgrade,0,0,B,BB,B→BB,3,14,0,14,1
8108,safe_upgrade,0,0,BBB,A,BBB→A,3,2,0,2,1
8109,safe_upgrade,0,0,A,AA,A→AA,3,0,0,0,0
8110,safe_upgrade,0,0,CCC,B,CCC→B,3,12,2,14,1
8111,safe_upgrade,0,0,A,AA,A→AA,3,0,0,0,0
8113,safe_upgrade,0,0,BBB,A,BBB→A,3,4,0,4,1
8117,safe_upgrade,0,0,A,AA,A→AA,3,4,0,4,1
8119,safe_upgrade,0,0,CCC,B,CCC→B,3,19,5,24,1
8120,safe_upgrade,0,0,B,BB,B→BB,3,5,0,5,1
8121,safe_upgrade,0,0,CCC,B,CCC→B,3,28,7,35,1
8122,safe_upgrade,0,0,BBB,A,BBB→A,3,30,0,30,1
8123,safe_upgrade,0,0,CCC,B,CCC→B,3,23,16,39,1
8124,safe_upgrade,0,0,CCC,B,CCC→B,3,31,0,31,1
8125,safe_upgrade,0,0,B,BB,B→BB,3,26,1,27,1
8126,safe_upgrade,0,0,CCC,B,CCC→B,3,20,16,36,1
8127,safe_upgrade,0,0,A,AA,A→AA,3,5,0,5,1
8128,safe_upgrade,0,0,B,BB,B→BB,3,10,2,12,1
8129,safe_upgrade,0,0,BBB,A,BBB→A,3,0,0,0,0
8130,safe_upgrade,0,0,CCC,B,CCC→B,3,8,0,8,1
8131,safe_upgrade,0,0,CCC,B,CCC→B,3,40,11,51,1
8133,safe_upgrade,0,0,A,AA,A→AA,3,9,1,10,1
8134,safe_upgrade,0,0,B,BB,B→BB,3,16,1,17,1
8138,safe_upgrade,0,0,BB,BBB,BB→BBB,3,8,3,11,1
8139,safe_upgrade,0,0,BBB,A,BBB→A,3,9,5,14,1
8140,safe_upgrade,0,0,BBB,A,BBB→A,3,5,3,8,1
8141,safe_upgrade,0,0,B,BB,B→BB,3,10,0,10,1
8142,safe_upgrade,0,0,CCC,B,CCC→B,3,42,12,54,1
8143,safe_upgrade,0,0,BB,BBB,BB→BBB,3,5,0,5,1
8144,safe_upgrade,0,0,CCC,B,CCC→B,3,18,3,21,1
8145,safe_upgrade,0,0,B,BB,B→BB,3,7,0,7,1
8146,safe_upgrade,0,0,B,BB,B→BB,3,2,0,2,1
8148,safe_upgrade,0,0,BB,BBB,BB→BBB,3,3,0,3,1
8150,safe_upgrade,0,0,B,BB,B→BB,3,3,0,3,1
8151,safe_upgrade,0,0,CCC,B,CCC→B,3,30,2,32,1
8152,safe_upgrade,0,0,B,BB,B→BB,3,20,15,35,1
8153,safe_upgrade,0,0,B,BB,B→BB,3,4,1,5,1
8154,safe_upgrade,0,0,B,BB,B→BB,3,4,0,4,1
8155,safe_upgrade,0,0,B,BB,B→BB,3,3,0,3,1
8156,safe_upgrade,0,0,CCC,B,CCC→B,3,2,0,2,1
8157,safe_upgrade,0,0,B,BB,B→BB,3,10,0,10,1
8158,safe_upgrade,0,0,BB,BBB,BB→BBB,3,2,0,2,1
8159,safe_upgrade,0,0,CCC,B,CCC→B,3,31,2,33,1
8160,safe_upgrade,0,0,BB,BBB,BB→BBB,3,4,0,4,1
8161,safe_upgrade,0,0,B,BB,B→BB,3,36,6,42,1
8162,safe_upgrade,0,0,CCC,B,CCC→B,3,9,2,11,1
8163,safe_upgrade,0,0,CCC,B,CCC→B,3,35,6,41,1
8164,safe_upgrade,0,0,B,BB,B→BB,3,13,5,18,1
8165,safe_upgrade,0,0,CCC,B,CCC→B,3,31,3,34,1
8166,safe_upgrade,0,0,B,BB,B→BB,3,25,1,26,1
8167,safe_upgrade,0,0,CCC,B,CCC→B,3,3,0,3,1
8168,safe_upgrade,0,0,B,BB,B→BB,3,20,1,21,1
8169,safe_upgrade,0,0,CCC,B,CCC→B,3,43,15,58,1
8170,safe_upgrade,0,0,B,BB,B→BB,3,26,1,27,1
8171,safe_upgrade,0,0,BBB,A,BBB→A,3,9,0,9,1
8172,safe_upgrade,0,0,CCC,B,CCC→B,3,30,1,31,1
8173,safe_upgrade,0,0,BB,BBB,BB→BBB,3,1,0,1,1
8174,safe_upgrade,0,0,BB,BBB,BB→BBB,3,1,0,1,1
8176,safe_upgrade,0,0,BB,BBB,BB→BBB,3,5,0,5,1
8177,safe_upgrade,0,0,BB,BBB,BB→BBB,3,4,0,4,1
8178,safe_upgrade,0,0,BBB,A,BBB→A,3,5,0,5,1
8180,safe_upgrade,0,0,CCC,B,CCC→B,3,32,7,39,1
8182,safe_upgrade,0,0,B,BB,B→BB,3,6,0,6,1
8183,safe_upgrade,0,0,BB,BBB,BB→BBB,3,3,0,3,1
8184,safe_upgrade,0,0,A,AA,A→AA,3,4,0,4,1
8185,safe_upgrade,0,0,CCC,B,CCC→B,3,37,11,48,1
8186,safe_upgrade,0,0,CCC,B,CCC→B,3,5,0,5,1
8187,safe_upgrade,0,0,B,BB,B→BB,3,9,4,13,1
8188,safe_upgrade,0,0,CCC,B,CCC→B,3,3,0,3,1
8189,safe_upgrade,0,0,A,AA,A→AA,3,2,0,2,1
8190,safe_upgrade,0,0,CCC,B,CCC→B,3,30,3,33,1
8191,safe_upgrade,0,0,B,BB,B→BB,3,28,1,29,1
8192,safe_upgrade,0,0,B,BB,B→BB,3,4,0,4,1
8193,safe_upgrade,0,0,CCC,B,CCC→B,3,39,11,50,1
8194,safe_upgrade,0,0,CCC,B,CCC→B,3,20,16,36,1
8195,safe_upgrade,0,0,BBB,A,BBB→A,3,1,0,1,1
8196,safe_upgrade,0,0,BBB,A,BBB→A,3,38,8,46,1
8198,safe_upgrade,0,0,B,BB,B→BB,3,29,9,38,1
8199,safe_upgrade,0,0,CCC,B,CCC→B,3,39,9,48,1
8200,safe_upgrade,0,0,B,BB,B→BB,3,25,11,36,1
8203,safe_upgrade,0,0,BB,BBB,BB→BBB,3,7,0,7,1
8204,safe_upgrade,0,0,BBB,A,BBB→A,3,3,0,3,1
8205,safe_upgrade,0,0,BB,BBB,BB→BBB,3,9,2,11,1
8206,safe_upgrade,0,0,CCC,B,CCC→B,3,1,0,1,1
8207,safe_upgrade,0,0,CCC,B,CCC→B,3,29,1,30,1
8209,safe_upgrade,0,0,B,BB,B→BB,3,34,6,40,1
8211,safe_upgrade,0,0,BB,BBB,BB→BBB,3,21,1,22,1
8212,safe_upgrade,0,0,CCC,B,CCC→B,3,28,1,29,1
8213,safe_upgrade,0,0,CCC,B,CCC→B,3,31,1,32,1
8214,safe_upgrade,0,0,B,BB,B→BB,3,7,0,7,1
8216,safe_upgrade,0,0,CCC,B,CCC→B,3,43,11,54,1
8217,safe_upgrade,0,0,CCC,B,CCC→B,3,31,1,32,1
8218,safe_upgrade,0,0,CCC,B,CCC→B,3,17,3,20,1
8221,safe_upgrade,0,0,B,BB,B→BB,3,3,0,3,1
8223,safe_upgrade,0,0,CCC,B,CCC→B,3,39,13,52,1
8224,safe_upgrade,0,0,B,BB,B→BB,3,26,1,27,1
8225,safe_upgrade,0,0,B,BB,B→BB,3,10,0,10,1
8226,safe_upgrade,0,0,BB,BBB,BB→BBB,3,5,0,5,1
8227,safe_upgrade,0,0,CCC,B,CCC→B,3,40,10,50,1
8228,safe_upgrade,0,0,BBB,A,BBB→A,3,0,0,0,0
8229,safe_upgrade,0,0,CCC,B,CCC→B,3,38,6,44,1
8230,safe_upgrade,0,0,CCC,B,CCC→B,3,39,7,46,1
8231,safe_upgrade,0,0,CCC,B,CCC→B,3,5,0,5,1
8232,safe_upgrade,0,0,B,BB,B→BB,3,9,0,9,1
8233,safe_upgrade,0,0,B,BB,B→BB,3,27,1,28,1
8234,safe_upgrade,0,0,CCC,B,CCC→B,3,14,5,19,1
8235,safe_upgrade,0,0,B,BB,B→BB,3,26,1,27,1
8236,safe_upgrade,0,0,BB,BBB,BB→BBB,3,28,4,32,1
8237,safe_upgrade,0,0,BBB,A,BBB→A,3,6,0,6,1
8238,safe_upgrade,0,0,BBB,A,BBB→A,3,0,0,0,0
8239,safe_upgrade,0,0,CCC,B,CCC→B,3,19,6,25,1
8240,safe_upgrade,0,0,BB,BBB,BB→BBB,3,0,0,0,0
8241,safe_upgrade,0,0,BB,BBB,BB→BBB,3,10,5,15,1
8242,safe_upgrade,0,0,BBB,A,BBB→A,3,4,0,4,1
8243,safe_upgrade,0,0,B,BB,B→BB,3,12,6,18,1
8244,safe_upgrade,0,0,BB,BBB,BB→BBB,3,3,0,3,1
8245,safe_upgrade,0,0,CCC,B,CCC→B,3,16,7,23,1
8247,safe_upgrade,0,0,BB,BBB,BB→BBB,3,16,11,27,1
8248,safe_upgrade,0,0,BB,BBB,BB→BBB,3,10,4,14,1
8251,safe_upgrade,0,0,CCC,B,CCC→B,3,33,15,48,1
8252,safe_upgrade,0,0,BB,BBB,BB→BBB,3,10,0,10,1
8254,safe_upgrade,0,0,B,BB,B→BB,3,27,1,28,1
8255,safe_upgrade,0,0,BB,BBB,BB→BBB,3,35,10,45,1
8256,safe_upgrade,0,0,CCC,B,CCC→B,3,38,9,47,1
8257,safe_upgrade,0,0,CCC,B,CCC→B,3,31,1,32,1
8258,safe_upgrade,0,0,CCC,B,CCC→B,3,41,16,57,1
8259,safe_upgrade,0,0,BBB,A,BBB→A,3,0,0,0,0
8260,safe_upgrade,0,0,B,BB,B→BB,3,3,0,3,1
8261,safe_upgrade,0,0,BBB,A,BBB→A,3,4,0,4,1
8262,safe_upgrade,0,0,BB,BBB,BB→BBB,3,8,3,11,1
8263,safe_upgrade,0,0,A,AA,A→AA,3,3,0,3,1
8264,safe_upgrade,0,0,A,AA,A→AA,3,4,0,4,1
8265,safe_upgrade,0,0,B,BB,B→BB,3,18,11,29,1
8267,safe_upgrade,0,0,B,BB,B→BB,3,3,0,3,1
8268,safe_upgrade,0,0,BBB,A,BBB→A,3,7,0,7,1
8269,safe_upgrade,0,0,CCC,B,CCC→B,3,43,15,58,1
8270,safe_upgrade,0,0,B,BB,B→BB,3,14,6,20,1
8272,safe_upgrade,0,0,BB,BBB,BB→BBB,3,2,0,2,1
8273,safe_upgrade,0,0,CCC,B,CCC→B,3,42,15,57,1
8275,safe_upgrade,0,0,CCC,B,CCC→B,3,42,15,57,1
8276,safe_upgrade,0,0,B,BB,B→BB,3,15,7,22,1
8277,safe_upgrade,0,0,CCC,B,CCC→B,3,37,14,51,1
8278,safe_upgrade,0,0,A,AA,A→AA,3,5,1,6,1
8279,safe_upgrade,0,0,B,BB,B→BB,3,10,1,11,1
8280,safe_upgrade,0,0,BB,BBB,BB→BBB,3,11,6,17,1
8281,safe_upgrade,0,0,B,BB,B→BB,3,21,10,31,1
8282,safe_upgrade,0,0,B,BB,B→BB,3,7,0,7,1
8284,safe_upgrade,0,0,BBB,A,BBB→A,3,20,4,24,1
8285,safe_upgrade,0,0,BB,BBB,BB→BBB,3,11,4,15,1
8286,safe_upgrade,0,0,CCC,B,CCC→B,3,41,15,56,1
8287,safe_upgrade,0,0,CCC,B,CCC→B,3,16,6,22,1
8288,safe_upgrade,0,0,B,BB,B→BB,3,14,6,20,1
8289,safe_upgrade,0,0,CCC,B,CCC→B,3,25,16,41,1
8291,safe_upgrade,0,0,BBB,A,BBB→A,3,3,0,3,1
8292,safe_upgrade,0,0,B,BB,B→BB,3,16,5,21,1
8293,safe_upgrade,0,0,CCC,B,CCC→B,3,23,11,34,1
8294,safe_upgrade,0,0,BB,BBB,BB→BBB,3,2,0,2,1
8295,safe_upgrade,0,0,BB,BBB,BB→BBB,3,13,5,18,1
8296,safe_upgrade,0,0,BB,BBB,BB→BBB,3,3,0,3,1
8298,safe_upgrade,0,0,BB,BBB,BB→BBB,3,4,0,4,1
8299,safe_upgrade,0,0,BB,BBB,BB→BBB,3,3,0,3,1
8300,safe_upgrade,0,0,B,BB,B→BB,3,15,6,21,1
8301,safe_upgrade,0,0,BBB,A,BBB→A,3,2,0,2,1
8303,safe_upgrade,0,0,BBB,A,BBB→A,3,21,2,23,1
8304,safe_upgrade,0,0,CCC,B,CCC→B,3,8,1,9,1
8307,safe_upgrade,0,0,CCC,B,CCC→B,3,4,0,4,1
8308,safe_upgrade,0,0,CCC,B,CCC→B,3,42,15,57,1
8309,safe_upgrade,0,0,BBB,A,BBB→A,3,1,0,1,1
8310,safe_upgrade,0,0,BBB,A,BBB→A,3,15,10,25,1
8311,safe_upgrade,0,0,B,BB,B→BB,3,21,16,37,1
8312,safe_upgrade,0,0,CCC,B,CCC→B,3,43,16,59,1
8313,safe_upgrade,0,0,B,BB,B→BB,3,13,6,19,1
8314,safe_upgrade,0,0,BBB,A,BBB→A,3,4,0,4,1
8315,safe_upgrade,0,0,CCC,B,CCC→B,3,43,16,59,1
8316,safe_upgrade,0,0,CCC,B,CCC→B,3,41,12,53,1
8319,safe_upgrade,0,0,CCC,B,CCC→B,3,17,7,24,1
8320,safe_upgrade,0,0,CCC,B,CCC→B,3,40,5,45,1
8321,safe_upgrade,0,0,CCC,B,CCC→B,3,5,0,5,1
8322,safe_upgrade,0,0,A,AA,A→AA,3,3,0,3,1
8323,safe_upgrade,0,0,CCC,B,CCC→B,3,22,15,37,1
8324,safe_upgrade,0,0,CCC,B,CCC→B,3,37,3,40,1
8326,safe_upgrade,0,0,CCC,B,CCC→B,3,17,3,20,1
8328,safe_upgrade,0,0,A,AA,A→AA,3,1,0,1,1
8330,safe_upgrade,0,0,B,BB,B→BB,3,14,10,24,1
8331,safe_upgrade,0,0,A,AA,A→AA,3,3,0,3,1
8332,safe_upgrade,0,0,B,BB,B→BB,3,9,1,10,1
8333,safe_upgrade,0,0,CCC,B,CCC→B,3,37,16,53,1
8334,safe_upgrade,0,0,CCC,B,CCC→B,3,42,10,52,1
8336,safe_upgrade,0,0,CCC,B,CCC→B,3,19,16,35,1
8337,safe_upgrade,0,0,B,BB,B→BB,3,3,0,3,1
8338,safe_upgrade,0,0,BB,BBB,BB→BBB,3,1,0,1,1
8339,safe_upgrade,0,0,CCC,B,CCC→B,3,25,2,27,1
8341,safe_upgrade,0,0,B,BB,B→BB,3,26,12,38,1
8342,safe_upgrade,0,0,CCC,B,CCC→B,3,32,4,36,1
8343,safe_upgrade,0,0,CCC,B,CCC→B,3,32,12,44,1
8346,safe_upgrade,0,0,BBB,A,BBB→A,3,4,0,4,1
8348,safe_upgrade,0,0,B,BB,B→BB,3,22,1,23,1
8349,safe_upgrade,0,0,B,BB,B→BB,3,7,1,8,1
8351,safe_upgrade,0,0,BBB,A,BBB→A,3,0,0,0,0
8352,safe_upgrade,0,0,BB,BBB,BB→BBB,3,21,2,23,1
8353,safe_upgrade,0,0,BBB,A,BBB→A,3,2,0,2,1
8354,safe_upgrade,0,0,B,BB,B→BB,3,2,0,2,1
8355,safe_upgrade,0,0,B,BB,B→BB,3,23,15,38,1
8356,safe_upgrade,0,0,B,BB,B→BB,3,31,3,34,1
8357,safe_upgrade,0,0,CCC,B,CCC→B,3,34,10,44,1
8358,safe_upgrade,0,0,BBB,A,BBB→A,3,2,0,2,1
8359,safe_upgrade,0,0,B,BB,B→BB,3,1,0,1,1
8360,safe_upgrade,0,0,B,BB,B→BB,3,8,0,8,1
8361,safe_upgrade,0,0,BB,BBB,BB→BBB,3,11,5,16,1
8362,safe_upgrade,0,0,BBB,A,BBB→A,3,1,0,1,1
8363,safe_upgrade,0,0,BBB,A,BBB→A,3,25,1,26,1
8364,safe_upgrade,0,0,B,BB,B→BB,3,27,1,28,1
8365,safe_upgrade,0,0,BBB,A,BBB→A,3,0,0,0,0
