antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,lift_vs_baseline,antecedents_str,consequents_str,has_distress,conf_safe,conf_diff,safe_ant_present,group_redundant
"frozenset({'Attr13=LOW', 'Attr49=LOW', 'Attr56=LOW'})",frozenset({'Attr24=LOW'}),0.3171846435100548,0.4844606946983547,0.2915904936014625,0.9193083573487032,1.897591213093361,1.0,0.13792700085893136,6.389004962131106,0.6927438069939108,0.5716845878136201,0.8434811045026265,0.7605975749007667,10.53507209879405,Attr13=LOW & Attr49=LOW & Attr56=LOW,Attr24=LOW,True,0.8021978021978022,0.11711055515090096,True,True
"frozenset({'Attr24=LOW', 'Attr13=LOW'})","frozenset({'Attr49=LOW', 'Attr56=LOW'})",0.41681901279707495,0.36380255941499084,0.2915904936014625,0.6995614035087718,1.9229150136648152,1.0,0.1399506699330568,2.1175622839909787,0.822997022434921,0.5962616822429907,0.527758872756604,0.750534470598607,8.016820215529682,Attr13=LOW & Attr24=LOW,Attr49=LOW & Attr56=LOW,True,0.6977299880525687,0.0018314154562031337,True,True
"frozenset({'Attr24=LOW', 'Attr49=LOW'})","frozenset({'Attr13=LOW', 'Attr56=LOW'})",0.37751371115173676,0.34643510054844606,0.2915904936014625,0.7723970944309926,2.229557839861493,1.0,0.16080649312019354,2.871513866739272,0.885932084018063,0.6744186046511625,0.651751638192316,0.8070428743922773,8.85150125491897,Attr24=LOW & Attr49=LOW,Attr13=LOW & Attr56=LOW,True,0.7293921731890093,0.043004921241983296,True,True
"frozenset({'Attr24=LOW', 'Attr56=LOW'})","frozenset({'Attr13=LOW', 'Attr49=LOW'})",0.3446069469835466,0.3930530164533821,0.2915904936014625,0.8461538461538461,2.152772808586762,1.0,0.1561416935987888,3.945155393053016,0.8170406998858882,0.6536885245901638,0.7465245597775718,0.7940071556350625,9.69673744902264,Attr24=LOW & Attr56=LOW,Attr13=LOW & Attr49=LOW,True,0.7590987868284229,0.08705505932542323,True,True
"frozenset({'Attr13=LOW', 'Attr49=LOW'})","frozenset({'Attr24=LOW', 'Attr56=LOW'})",0.3930530164533821,0.3446069469835466,0.2915904936014625,0.741860465116279,2.152772808586762,1.0,0.1561416935987888,2.5389100251988728,0.8822562979189486,0.6536885245901638,0.6061301936362752,0.7940071556350625,8.501558182050081,Attr13=LOW & Attr49=LOW,Attr24=LOW & Attr56=LOW,True,0.7159787494891705,0.025881715627108504,True,True
"frozenset({'Attr13=LOW', 'Attr56=LOW'})","frozenset({'Attr24=LOW', 'Attr49=LOW'})",0.34643510054844606,0.37751371115173676,0.2915904936014625,0.841688654353562,2.2295578398614935,1.0,0.16080649312019354,3.932038391224862,0.8438038450577634,0.6744186046511625,0.7456789836458104,0.8070428743922773,9.64556733055814,Attr13=LOW & Attr56=LOW,Attr24=LOW & Attr49=LOW,True,0.7050301810865193,0.13665847326704272,True,True
"frozenset({'Attr49=LOW', 'Attr56=LOW'})","frozenset({'Attr24=LOW', 'Attr13=LOW'})",0.36380255941499084,0.41681901279707495,0.2915904936014625,0.8015075376884422,1.9229150136648152,1.0,0.1399506699330568,2.93805104945271,0.7544139372320108,0.5962616822429907,0.6596383169767333,0.750534470598607,9.18510054844607,Attr49=LOW & Attr56=LOW,Attr13=LOW & Attr24=LOW,True,0.6318067075369636,0.16970083015147863,True,True
frozenset({'Attr24=LOW'}),"frozenset({'Attr13=LOW', 'Attr49=LOW', 'Attr56=LOW'})",0.4844606946983547,0.3171846435100548,0.2915904936014625,0.6018867924528302,1.897591213093361,1.0,0.13792700085893136,1.7151286205671608,0.917517063518531,0.5716845878136201,0.41695334798312744,0.7605975749007667,6.8974906005311984,Attr24=LOW,Attr13=LOW & Attr49=LOW & Attr56=LOW,True,0.4857222068200721,0.11616458563275806,True,True
frozenset({'Attr49=LOW'}),"frozenset({'Attr24=LOW', 'Attr13=LOW', 'Attr56=LOW'})",0.45978062157221206,0.31444241316270566,0.2915904936014625,0.6341948310139165,2.0168870497942577,1.0,0.14701596542884737,1.8741057944519512,0.9332993863013115,0.6041666666666666,0.4664121935056329,0.7807602062046326,7.267733634754544,Attr49=LOW,Attr13=LOW & Attr24=LOW & Attr56=LOW,True,0.48211337369290047,0.15208145732101602,True,True
frozenset({'Attr56=LOW'}),"frozenset({'Attr24=LOW', 'Attr13=LOW', 'Attr49=LOW'})",0.44149908592321757,0.350091407678245,0.2915904936014625,0.660455486542443,1.8865229824476049,1.0,0.13702545712194483,1.9140600615329733,0.841402911102104,0.5831809872029249,0.4775503548205804,0.7466768294331014,7.5686749860901354,Attr56=LOW,Attr13=LOW & Attr24=LOW & Attr49=LOW,True,0.4794745484400657,0.1809809381023773,True,True
"frozenset({'Attr24=LOW', 'Attr13=LOW', 'Attr49=LOW'})",frozenset({'Attr57=LOW'}),0.350091407678245,0.4351005484460695,0.23491773308957953,0.6710182767624021,1.54221427474384,1.0,0.08259276960251863,1.7171149995647255,0.5409709566730696,0.4269102990033222,0.41762782326548203,0.6054671215744784,7.689722244762555,Attr13=LOW & Attr24=LOW & Attr49=LOW,Attr57=LOW,True,0.7128966223132037,-0.04187834555080161,True,True
"frozenset({'Attr24=LOW', 'Attr13=LOW', 'Attr57=LOW'})",frozenset({'Attr49=LOW'}),0.283363802559415,0.45978062157221206,0.23491773308957953,0.8290322580645161,1.8031039569037388,1.0,0.10463254781774611,3.159773722879514,0.6215159215437147,0.46223021582733814,0.6835216418317775,0.6699833258513435,9.500527805625994,Attr13=LOW & Attr24=LOW & Attr57=LOW,Attr49=LOW,True,0.7843468468468469,0.044685411217669224,True,True
"frozenset({'Attr24=LOW', 'Attr49=LOW', 'Attr57=LOW'})",frozenset({'Attr13=LOW'}),0.25685557586837293,0.5255941499085923,0.23491773308957953,0.9145907473309609,1.7401083088349065,1.0,0.09991594504176013,5.554501828153568,0.572329030683303,0.4290484140233723,0.8199658527554359,0.6807736345350457,10.481009322932593,Attr24=LOW & Attr49=LOW & Attr57=LOW,Attr13=LOW,True,0.8189300411522633,0.0956607061786976,True,True
"frozenset({'Attr13=LOW', 'Attr49=LOW', 'Attr57=LOW'})",frozenset({'Attr24=LOW'}),0.27148080438756855,0.4844606946983547,0.23491773308957953,0.8653198653198654,1.7861508163394957,1.0,0.10339595399870993,3.8278793418647177,0.6041527322791206,0.45087719298245615,0.7387587458509446,0.675112762848612,9.91637582405407,Attr13=LOW & Attr49=LOW & Attr57=LOW,Attr24=LOW,True,0.7583015786608601,0.10701828665900526,True,True
"frozenset({'Attr24=LOW', 'Attr49=LOW'})","frozenset({'Attr13=LOW', 'Attr57=LOW'})",0.37751371115173676,0.3491773308957952,0.23491773308957953,0.62227602905569,1.7821203554631542,1.0,0.10309850305304988,1.7230112970515161,0.705028654359291,0.4776951672862454,0.419620752509726,0.6475254490828188,7.131146779041303,Attr24=LOW & Attr49=LOW,Attr13=LOW & Attr57=LOW,True,0.5799333888426311,0.04234264021305889,True,True
"frozenset({'Attr24=LOW', 'Attr57=LOW'})","frozenset({'Attr13=LOW', 'Attr49=LOW'})",0.3171846435100548,0.3930530164533821,0.23491773308957953,0.7406340057636889,1.8843107030359898,1.0,0.11024735218526181,2.34011781434085,0.6873043405789174,0.49423076923076925,0.5726710878094512,0.66915421218417,8.487503226928123,Attr24=LOW & Attr57=LOW,Attr13=LOW & Attr49=LOW,True,0.6117698726394378,0.12886413312425105,True,True
"frozenset({'Attr13=LOW', 'Attr57=LOW'})","frozenset({'Attr24=LOW', 'Attr49=LOW'})",0.3491773308957952,0.37751371115173676,0.23491773308957953,0.6727748691099477,1.7821203554631542,1.0,0.10309850305304988,1.9023180987202923,0.6743321820487037,0.4776951672862454,0.47432556065533443,0.6475254490828188,7.7098524077069595,Attr13=LOW & Attr57=LOW,Attr24=LOW & Attr49=LOW,True,0.5523394131641554,0.1204354559457923,True,True
"frozenset({'Attr49=LOW', 'Attr57=LOW'})","frozenset({'Attr24=LOW', 'Attr13=LOW'})",0.3126142595978062,0.41681901279707495,0.23491773308957953,0.7514619883040936,1.8028495947471017,1.0,0.10461416601773343,2.346445854392946,0.647849573640202,0.4750462107208873,0.5738235348035712,0.6575292397660819,8.611589531415376,Attr49=LOW & Attr57=LOW,Attr13=LOW & Attr24=LOW,True,0.5789692435577722,0.17249274474632137,True,True
"frozenset({'Attr24=LOW', 'Attr13=LOW', 'Attr49=LOW'})",frozenset({'Attr58=HIGH'}),0.350091407678245,0.4186471663619744,0.2952468007312614,0.8433420365535248,2.0144458253047075,1.0,0.14868202493908939,3.7109689213893966,0.7748559783673629,0.6235521235521235,0.7305285974678556,0.7742911056130068,9.664514727853327,Attr13=LOW & Attr24=LOW & Attr49=LOW,Attr58=HIGH,True,0.9273285568065508,-0.083986520253026,True,True
"frozenset({'Attr24=LOW', 'Attr13=LOW', 'Attr58=HIGH'})",frozenset({'Attr49=LOW'}),0.3226691042047532,0.45978062157221206,0.2952468007312614,0.915014164305949,1.9901103295242708,1.0,0.14688979943785113,6.356581352833635,0.7345232574171795,0.6060037523452158,0.8426827339267481,0.7785806408010858,10.485861588577405,Attr13=LOW & Attr24=LOW & Attr58=HIGH,Attr49=LOW,True,0.867816091954023,0.04719807235192597,True,True
"frozenset({'Attr24=LOW', 'Attr49=LOW', 'Attr58=HIGH'})",frozenset({'Attr13=LOW'}),0.3162705667276051,0.5255941499085923,0.2952468007312614,0.9335260115606936,1.7761347072128675,1.0,0.12901684107095707,7.136714092679432,0.6391119352328603,0.540133779264214,0.8598794925768762,0.747632570997738,10.698003297016832,Attr24=LOW & Attr49=LOW & Attr58=HIGH,Attr13=LOW,True,0.867816091954023,0.06570991960667061,True,True
"frozenset({'Attr13=LOW', 'Attr49=LOW', 'Attr58=HIGH'})",frozenset({'Attr24=LOW'}),0.32449725776965266,0.4844606946983547,0.2952468007312614,0.9098591549295774,1.8780866330055803,1.0,0.1380406338044644,5.71926416819012,0.6921410826277664,0.5747330960854092,0.8251523324343222,0.7596465585968641,10.426786312022038,Attr13=LOW & Attr49=LOW & Attr58=HIGH,Attr24=LOW,True,0.7996469549867609,0.1102121999428165,True,True
"frozenset({'Attr24=LOW', 'Attr13=LOW'})","frozenset({'Attr49=LOW', 'Attr58=HIGH'})",0.41681901279707495,0.36288848263254114,0.2952468007312614,0.7083333333333334,1.9519311502938708,1.0,0.14398798164493715,2.184382345259859,0.8362529964964043,0.6094339622641508,0.5422046867527499,0.7609676742233418,8.117344606946984,Attr13=LOW & Attr24=LOW,Attr49=LOW & Attr58=HIGH,True,0.7216248506571087,-0.013291517323775315,True,True
"frozenset({'Attr24=LOW', 'Attr49=LOW'})","frozenset({'Attr13=LOW', 'Attr58=HIGH'})",0.37751371115173676,0.360146252285192,0.2952468007312614,0.7820823244552058,2.171568687700495,1.0,0.15928665247368892,2.9362177534023965,0.8666912162500056,0.6673553719008264,0.659425804219993,0.8009396393849633,8.962491866265918,Attr24=LOW & Attr49=LOW,Attr13=LOW & Attr58=HIGH,True,0.7543713572023315,0.027710967252874252,True,True
"frozenset({'Attr24=LOW', 'Attr58=HIGH'})","frozenset({'Attr13=LOW', 'Attr49=LOW'})",0.34643510054844606,0.3930530164533821,0.2952468007312614,0.8522427440633246,2.168264097686691,1.0,0.15907943945536396,4.107730477931575,0.824404078893243,0.6646090534979423,0.7565565692850559,0.8017027673804995,9.766514883292412,Attr24=LOW & Attr58=HIGH,Attr13=LOW & Attr49=LOW,True,0.7371847030105777,0.11505804105274686,True,True
"frozenset({'Attr13=LOW', 'Attr49=LOW'})","frozenset({'Attr24=LOW', 'Attr58=HIGH'})",0.3930530164533821,0.34643510054844606,0.2952468007312614,0.7511627906976744,2.168264097686691,1.0,0.15907943945536396,2.6264757641511047,0.8877242716998022,0.6646090534979423,0.6192616685639942,0.8017027673804995,8.608160792483313,Attr13=LOW & Attr49=LOW,Attr24=LOW & Attr58=HIGH,True,0.7404985696771558,0.010664221020518672,True,True
"frozenset({'Attr13=LOW', 'Attr58=HIGH'})","frozenset({'Attr24=LOW', 'Attr49=LOW'})",0.360146252285192,0.37751371115173676,0.2952468007312614,0.8197969543147208,2.171568687700495,1.0,0.15928665247368892,3.4543605324819104,0.8431667403803624,0.6673553719008264,0.7105108194130757,0.8009396393849633,9.394693250679756,Attr13=LOW & Attr58=HIGH,Attr24=LOW & Attr49=LOW,True,0.6596286858390973,0.1601682684756235,True,True
"frozenset({'Attr49=LOW', 'Attr58=HIGH'})","frozenset({'Attr24=LOW', 'Attr13=LOW'})",0.36288848263254114,0.41681901279707495,0.2952468007312614,0.8136020151133501,1.9519311502938705,1.0,0.14398798164493715,3.1286871881021776,0.7654654401215293,0.6094339622641508,0.6803771230940517,0.7609676742233418,9.323700606468071,Attr49=LOW & Attr58=HIGH,Attr13=LOW & Attr24=LOW,True,0.6483005366726298,0.1653014784407203,True,True
frozenset({'Attr24=LOW'}),"frozenset({'Attr13=LOW', 'Attr49=LOW', 'Attr58=HIGH'})",0.4844606946983547,0.32449725776965266,0.2952468007312614,0.6094339622641509,1.8780866330055805,1.0,0.1380406338044644,1.7295480839714206,0.9069011703225522,0.5747330960854092,0.4218142824316388,0.7596465585968641,6.983979510882687,Attr24=LOW,Attr13=LOW & Attr49=LOW & Attr58=HIGH,True,0.5023565289714444,0.10707743329270647,True,True
frozenset({'Attr49=LOW'}),"frozenset({'Attr24=LOW', 'Attr13=LOW', 'Attr58=HIGH'})",0.45978062157221206,0.3226691042047532,0.2952468007312614,0.6421471172962226,1.9901103295242708,1.0,0.14688979943785113,1.8927635588056064,0.920950480111895,0.6060037523452158,0.4716719923374731,0.7785806408010858,7.35886509098971,Attr49=LOW,Attr13=LOW & Attr24=LOW & Attr58=HIGH,True,0.4986241056686847,0.14352301162753794,True,True
frozenset({'Attr58=HIGH'}),"frozenset({'Attr24=LOW', 'Attr13=LOW', 'Attr49=LOW'})",0.4186471663619744,0.350091407678245,0.2952468007312614,0.705240174672489,2.0144458253047075,1.0,0.14868202493908939,2.2048750761730647,0.8662305041182311,0.6235521235521235,0.5464595655298213,0.7742911056130068,8.081897687265991,Attr58=HIGH,Attr13=LOW & Attr24=LOW & Attr49=LOW,True,0.49279303780255646,0.21244713686993255,True,True
"frozenset({'Attr24=LOW', 'Attr13=LOW', 'Attr63=LOW'})",frozenset({'Attr49=LOW'}),0.24314442413162707,0.45978062157221206,0.21206581352833637,0.8721804511278195,1.896949132274025,1.0,0.10027271906927931,4.226422195935045,0.624739713476595,0.4320297951582867,0.7633932547103799,0.6667065277507884,9.994996632348695,Attr13=LOW & Attr24=LOW & Attr63=LOW,Attr49=LOW,True,0.8269525267993875,0.045227924328432034,True,True
"frozenset({'Attr24=LOW', 'Attr13=LOW', 'Attr49=LOW'})",frozenset({'Attr63=LOW'}),0.350091407678245,0.43875685557586835,0.21206581352833637,0.6057441253263707,1.38059181897302,1.0,0.058460808331300185,1.423550492148625,0.4241718803045734,0.3676703645007924,0.29753106369226306,0.544538729329852,6.941694789046352,Attr13=LOW & Attr24=LOW & Attr49=LOW,Attr63=LOW,True,0.5527123848515865,0.053031740474784206,True,True
"frozenset({'Attr24=LOW', 'Attr63=LOW', 'Attr49=LOW'})",frozenset({'Attr13=LOW'}),0.22486288848263253,0.5255941499085923,0.21206581352833637,0.943089430894309,1.7943301519971722,1.0,0.09387919481031652,8.335988508749024,0.5711105237475601,0.39388794567062824,0.8800382223475415,0.673283845881937,10.807597984572167,Attr24=LOW & Attr49=LOW & Attr63=LOW,Attr13=LOW,True,0.8333333333333334,0.1097560975609756,True,True
"frozenset({'Attr13=LOW', 'Attr49=LOW', 'Attr63=LOW'})",frozenset({'Attr24=LOW'}),0.236745886654479,0.4844606946983547,0.21206581352833637,0.8957528957528956,1.848969184818241,1.0,0.09737173681272954,4.945358521226888,0.6015795994218458,0.41651705565529623,0.7977901914072125,0.6667443724047497,10.265131676466227,Attr13=LOW & Attr49=LOW & Attr63=LOW,Attr24=LOW,True,0.84375,0.05200289575289563,True,True
"frozenset({'Attr24=LOW', 'Attr63=LOW'})","frozenset({'Attr13=LOW', 'Attr49=LOW'})",0.2687385740402194,0.3930530164533821,0.21206581352833637,0.7891156462585033,2.00765701629489,1.0,0.10643730636444758,2.878103438108154,0.6863577586206896,0.47154471544715443,0.652548971395787,0.6643252649897167,9.043092191172628,Attr24=LOW & Attr63=LOW,Attr13=LOW & Attr49=LOW,True,0.5963556046383214,0.1927600416201819,True,True
"frozenset({'Attr13=LOW', 'Attr63=LOW'})","frozenset({'Attr24=LOW', 'Attr49=LOW'})",0.283363802559415,0.37751371115173676,0.21206581352833637,0.7483870967741935,1.9824103725689288,1.0,0.1050920928180636,2.473983968499507,0.6915134588318085,0.4725050916496944,0.5957936620719055,0.6550652190892758,8.57635194904759,Attr13=LOW & Attr63=LOW,Attr24=LOW & Attr49=LOW,True,0.6565349544072948,0.09185214236689865,True,True
"frozenset({'Attr63=LOW', 'Attr49=LOW'})","frozenset({'Attr24=LOW', 'Attr13=LOW'})",0.2696526508226691,0.41681901279707495,0.21206581352833637,0.7864406779661017,1.8867677668748142,1.0,0.09966946181431707,2.7307681146803637,0.6435199171378015,0.44701348747591513,0.6338026672334096,0.6476063038953316,9.012437641372046,Attr49=LOW & Attr63=LOW,Attr13=LOW & Attr24=LOW,True,0.6178489702517161,0.16859170771438559,True,True
"frozenset({'Attr24=LOW', 'retained_earnings_to_assets=LOW', 'Attr13=LOW'})",frozenset({'Attr49=LOW'}),0.27879341864716634,0.45978062157221206,0.2376599634369287,0.8524590163934427,1.8540559919173485,1.0,0.10947615212109263,3.661486898232787,0.638710149166423,0.47445255474452563,0.7268869102105351,0.6846788123716716,9.768993316750082,Attr13=LOW & Attr24=LOW & retained_earnings_to_assets=LOW,Attr49=LOW,True,0.8022988505747126,0.05016016581873006,True,True
"frozenset({'Attr24=LOW', 'retained_earnings_to_assets=LOW', 'Attr49=LOW'})",frozenset({'Attr13=LOW'}),0.253199268738574,0.5255941499085923,0.2376599634369287,0.9386281588447654,1.7858420970020406,1.0,0.10457990902680067,7.730024733842351,0.5892335938235571,0.4391891891891892,0.8706343078538985,0.6954010359441218,10.756472785591246,Attr24=LOW & Attr49=LOW & retained_earnings_to_assets=LOW,Attr13=LOW,True,0.804147465437788,0.13448069340697733,True,True
"frozenset({'Attr24=LOW', 'Attr13=LOW', 'Attr49=LOW'})",frozenset({'retained_earnings_to_assets=LOW'}),0.350091407678245,0.44149908592321757,0.2376599634369287,0.6788511749347258,1.537604938672029,1.0,0.08309492695741102,1.7390719519626638,0.5379800930433841,0.42904290429042896,0.42498066346741403,0.6085767261837189,7.7794855394484985,Attr13=LOW & Attr24=LOW & Attr49=LOW,retained_earnings_to_assets=LOW,True,0.7144319344933471,-0.03558075955862128,True,True
"frozenset({'retained_earnings_to_assets=LOW', 'Attr13=LOW', 'Attr49=LOW'})",frozenset({'Attr24=LOW'}),0.25045703839122485,0.4844606946983547,0.2376599634369287,0.948905109489051,1.9586833769453242,1.0,0.11632337262582342,10.089840689475048,0.6530018761726079,0.4779411764705882,0.9008904074131594,0.71973557361245,10.874244385433485,Attr13=LOW & Attr49=LOW & retained_earnings_to_assets=LOW,Attr24=LOW,True,0.9263437292634373,0.022561380225613714,True,True
"frozenset({'Attr24=LOW', 'retained_earnings_to_assets=LOW'})","frozenset({'Attr13=LOW', 'Attr49=LOW'})",0.3217550274223035,0.3930530164533821,0.2376599634369287,0.7386363636363635,1.879228329809725,1.0,0.11119317934955164,2.3222319370479285,0.6898196143479163,0.49808429118773934,0.569379791894852,0.6716437632135306,8.464610686388564,Attr24=LOW & retained_earnings_to_assets=LOW,Attr13=LOW & Attr49=LOW,True,0.5346610494063577,0.2039753142300058,True,True
"frozenset({'Attr24=LOW', 'Attr49=LOW'})","frozenset({'retained_earnings_to_assets=LOW', 'Attr13=LOW'})",0.37751371115173676,0.3071297989031079,0.2376599634369287,0.6295399515738498,2.0497521042315228,1.0,0.12171425324772983,1.870296686621022,0.822726759290636,0.5316973415132923,0.4653254710050022,0.7016747376916868,7.214389737551512,Attr24=LOW & Attr49=LOW,Attr13=LOW & retained_earnings_to_assets=LOW,True,0.5811823480432973,0.04835760353055252,True,True
"frozenset({'retained_earnings_to_assets=LOW', 'Attr13=LOW'})","frozenset({'Attr24=LOW', 'Attr49=LOW'})",0.3071297989031079,0.37751371115173676,0.2376599634369287,0.7738095238095237,2.0497521042315228,1.0,0.12171425324772983,2.7520446454344256,0.739151613557946,0.5316973415132923,0.6366338018320397,0.7016747376916868,8.867687385740401,Attr13=LOW & retained_earnings_to_assets=LOW,Attr24=LOW & Attr49=LOW,True,0.7111563932755987,0.06265313053392507,True,True
"frozenset({'retained_earnings_to_assets=LOW', 'Attr49=LOW'})","frozenset({'Attr24=LOW', 'Attr13=LOW'})",0.27148080438756855,0.41681901279707495,0.2376599634369287,0.8754208754208754,2.100242187961486,1.0,0.12450160255874655,4.681209545926182,0.7190811697712576,0.5273833671399594,0.7863799964113445,0.7227981570086833,10.032131183867929,Attr49=LOW & retained_earnings_to_assets=LOW,Attr13=LOW & Attr24=LOW,True,0.7126084737110772,0.16281240170979827,True,True
"frozenset({'Attr13=LOW', 'Attr49=LOW'})","frozenset({'Attr24=LOW', 'retained_earnings_to_assets=LOW'})",0.3930530164533821,0.3217550274223035,0.2376599634369287,0.6046511627906976,1.879228329809725,1.0,0.11119317934955164,1.715560812990644,0.770852641334569,0.49808429118773934,0.41710023193129814,0.6716437632135306,6.9291696781599414,Attr13=LOW & Attr49=LOW,Attr24=LOW & retained_earnings_to_assets=LOW,True,0.5704944830404578,0.03415667975023984,True,True
"frozenset({'Attr24=LOW', 'Attr13=LOW', 'working_capital_to_assets=LOW'})",frozenset({'Attr49=LOW'}),0.2477148080438757,0.45978062157221206,0.2093235831809872,0.8450184501845018,1.8378731302223559,1.0,0.09542911476593284,3.4857012274745367,0.6060106013254309,0.4201834862385321,0.7131136793601438,0.6501434199232649,9.683726060295337,Attr13=LOW & Attr24=LOW & working_capital_to_assets=LOW,Attr49=LOW,True,0.789395070948469,0.05562337923603289,True,True
"frozenset({'Attr24=LOW', 'working_capital_to_assets=LOW', 'Attr49=LOW'})",frozenset({'Attr13=LOW'}),0.22486288848263253,0.5255941499085923,0.2093235831809872,0.9308943089430894,1.7711276069282431,1.0,0.09113696446296736,6.86493171308743,0.5616915217928647,0.3868243243243244,0.8543321271363002,0.6645775892541534,10.667844562357871,Attr24=LOW & Attr49=LOW & working_capital_to_assets=LOW,Attr13=LOW,True,0.8355731225296442,0.09532118641344522,True,True
"frozenset({'working_capital_to_assets=LOW', 'Attr13=LOW', 'Attr49=LOW'})",frozenset({'Attr24=LOW'}),0.22760511882998172,0.4844606946983547,0.2093235831809872,0.9196787148594378,1.8983556868985374,1.0,0.0990578491957127,6.4184643510054835,0.6126766750213173,0.4163636363636363,0.8441994930074911,0.6758770932787754,10.53931631461862,Attr13=LOW & Attr49=LOW & working_capital_to_assets=LOW,Attr24=LOW,True,0.8749999999999999,0.04467871485943786,True,True
"frozenset({'Attr24=LOW', 'working_capital_to_assets=LOW'})","frozenset({'Attr13=LOW', 'Attr49=LOW'})",0.28244972577696525,0.3930530164533821,0.2093235831809872,0.7411003236245955,1.8854971024309477,1.0,0.09830586646792042,2.3443327239488125,0.6544989291575112,0.44901960784313727,0.5734393886224511,0.6368292315797397,8.492847127314034,Attr24=LOW & working_capital_to_assets=LOW,Attr13=LOW & Attr49=LOW,True,0.5766503000545554,0.16445002357004013,True,True
"frozenset({'Attr13=LOW', 'working_capital_to_assets=LOW'})","frozenset({'Attr24=LOW', 'Attr49=LOW'})",0.2851919561243144,0.37751371115173676,0.2093235831809872,0.733974358974359,1.9442323213509656,1.0,0.101659709433874,2.339948459285038,0.6794246082712561,0.4616935483870968,0.572640159644565,0.6442268889302788,8.411185135705246,Attr13=LOW & working_capital_to_assets=LOW,Attr24=LOW & Attr49=LOW,True,0.6433353621424224,0.09063899683193666,True,True
"frozenset({'working_capital_to_assets=LOW', 'Attr49=LOW'})","frozenset({'Attr24=LOW', 'Attr13=LOW'})",0.2586837294332724,0.41681901279707495,0.2093235831809872,0.8091872791519434,1.9413396565618994,1.0,0.10149928645194496,3.0563003588597732,0.6540957037244439,0.44901960784313727,0.6728070272605425,0.6556901308040419,9.273108700848185,Attr49=LOW & working_capital_to_assets=LOW,Attr13=LOW & Attr24=LOW,True,0.6445121951219512,0.1646750840299922,True,True
"frozenset({'Attr52=HIGH', 'Attr24=LOW', 'Attr13=LOW'})",frozenset({'Attr63=LOW'}),0.21846435100548445,0.43875685557586835,0.21755027422303475,0.9958158995815901,2.269630404463041,1.0,0.1216975425204456,134.13711151737246,0.7157698166986093,0.49480249480249494,0.9925449415997711,0.7458246164574618,11.411831748678607,Attr13=LOW & Attr24=LOW & Attr52=HIGH,Attr63=LOW,True,0.9826589595375722,0.013156940044017906,True,True
"frozenset({'Attr52=HIGH', 'Attr24=LOW', 'Attr63=LOW'})",frozenset({'Attr13=LOW'}),0.2413162705667276,0.5255941499085923,0.21755027422303475,0.9015151515151515,1.7152305665349143,1.0,0.0907158541354037,4.817044016312754,0.5496203300597348,0.3960066555740433,0.7924038068546738,0.6577140974967062,10.331165863387069,Attr24=LOW & Attr52=HIGH & Attr63=LOW,Attr13=LOW,True,0.7151442307692307,0.18637092074592077,True,True
"frozenset({'Attr52=HIGH', 'Attr13=LOW', 'Attr63=LOW'})",frozenset({'Attr24=LOW'}),0.25685557586837293,0.4844606946983547,0.21755027422303475,0.8469750889679716,1.7482844289263413,1.0,0.09311384350069685,3.3689894137154037,0.5759455073542332,0.41535776614310654,0.7031750839201435,0.6480158463707782,9.706148711509561,Attr13=LOW & Attr52=HIGH & Attr63=LOW,Attr24=LOW,True,0.7922769640479361,0.05469812492003545,True,True
"frozenset({'Attr24=LOW', 'Attr13=LOW', 'Attr63=LOW'})",frozenset({'Attr52=HIGH'}),0.24314442413162707,0.4113345521023766,0.21755027422303475,0.8947368421052632,2.175204678362573,1.0,0.11753657142666163,5.592321755027423,0.7138391588519466,0.4979079497907949,0.821183393265773,0.711812865497076,10.25348792456461,Attr13=LOW & Attr24=LOW & Attr63=LOW,Attr52=HIGH,True,0.9111791730474732,-0.016442330942210037,True,True
"frozenset({'Attr52=HIGH', 'Attr24=LOW'})","frozenset({'Attr13=LOW', 'Attr63=LOW'})",0.24314442413162707,0.283363802559415,0.21755027422303475,0.8947368421052632,3.157555178268251,1.0,0.14865194562997772,6.808043875685558,0.9028132992327367,0.7041420118343193,0.8531149301825992,0.831239388794567,10.25348792456461,Attr24=LOW & Attr52=HIGH,Attr13=LOW & Attr63=LOW,True,0.6995884773662552,0.19514836473900798,True,True
"frozenset({'Attr52=HIGH', 'Attr13=LOW'})","frozenset({'Attr24=LOW', 'Attr63=LOW'})",0.2586837294332724,0.2687385740402194,0.21755027422303475,0.8409893992932863,3.1293959279825008,1.0,0.14803197764773118,4.5988218565915115,0.917893667948067,0.7020648967551624,0.782553003533569,0.8252566044085479,9.637554020968857,Attr13=LOW & Attr52=HIGH,Attr24=LOW & Attr63=LOW,True,0.7702265372168284,0.07076286207645788,True,True
"frozenset({'Attr24=LOW', 'Attr63=LOW'})","frozenset({'Attr52=HIGH', 'Attr13=LOW'})",0.2687385740402194,0.2586837294332724,0.21755027422303475,0.8095238095238095,3.1293959279825003,1.0,0.14803197764773118,3.8919104204753197,0.9305147058823529,0.7020648967551624,0.7430567788151019,0.8252566044085479,9.276965265082266,Attr24=LOW & Attr63=LOW,Attr13=LOW & Attr52=HIGH,True,0.6570955273329652,0.15242828219084437,True,True
